Index,Exec_time,stride,inner_cycle,out_cycle,hit_num,miss_num
146,16248566,1024,926,100,153349,269099
147,16260824,1024,926,100,151468,2467
148,15231110,1024,926,100,150595,270123
149,16240219,1024,926,100,150494,276523
150,17304115,1024,926,100,149935,10403
151,15210247,1024,926,100,123610,276011
152,16254785,1024,926,100,152896,270123
153,17284724,1024,926,100,159696,270251
154,17303710,1024,926,100,157713,269955
155,16285834,1024,926,100,150352,7971
156,17304274,1024,926,100,143480,276779
157,16276092,1024,926,100,134070,276651
158,17288815,1024,926,100,148496,277675
159,17298094,1024,926,100,171642,270979
160,15227502,1024,926,100,150049,273539
161,17303064,1024,926,100,145110,276092
162,17312000,1024,926,100,145412,275587
163,15292000,1024,926,100,134130,269178
164,15217456,1024,926,100,120980,277163
165,16273176,1024,926,100,176814,271275
166,16274376,1024,926,100,154607,270123
167,15258479,1024,926,100,136093,276523
168,17320984,1024,926,100,162059,278796
169,16241204,1024,926,100,167385,270507
170,16249511,1024,926,100,147469,269995
171,16284213,1024,926,100,151077,269099
172,17299470,1024,926,100,161577,269739
173,17299907,1024,926,100,145768,8611
174,16292012,1024,926,100,148364,269099
175,16266784,1024,926,100,154243,269099
176,16262211,1024,926,100,165172,270635
177,16241583,1024,926,100,150620,270507
178,15217585,1024,926,100,124899,8483
179,16257996,1024,926,100,140284,276267
180,17312269,1024,926,100,162711,281324
181,17306235,1024,926,100,162430,276907
182,16259211,1024,926,100,168465,94459
183,16256441,1024,926,100,152338,271275
184,16261117,1024,926,100,131428,9083
185,16259159,1024,926,100,152623,269611
186,16259741,1024,926,100,151389,8940
187,17308883,1024,926,100,168921,8355
188,17300083,1024,926,100,148737,10403
189,16286371,1024,926,100,169773,271531
190,17304324,1024,926,100,142535,202839
191,16257485,1024,926,100,138890,276907
192,15233040,1024,926,100,124224,276139
193,17314599,1024,926,100,142527,275363
194,16260261,1024,926,100,152506,282243
195,15214423,1024,926,100,156358,276397
196,16287866,1024,926,100,141196,276651
197,16300163,1024,926,100,131259,276523
198,16281418,1024,926,100,151362,269355
199,16257626,1024,926,100,140456,9123
200,17311153,1024,926,100,141932,275883
201,17284115,1024,926,100,165459,269227
202,17303679,1024,926,100,163784,277035
203,16274902,1024,926,100,154203,2339
204,17298479,1024,926,100,180891,270251
205,15240488,1024,926,100,124422,276267
206,17304812,1024,926,100,157498,276907
207,17310419,1024,926,100,160217,1571
208,15230453,1024,926,100,140831,269355
209,16257108,1024,926,100,162609,217987
210,16261249,1024,926,100,147326,1443
211,15230101,1024,926,100,141585,270507
212,17304175,1024,926,100,142497,275883
213,16267679,1024,926,100,145517,274091
214,17300928,1024,926,100,164660,276267
215,16260391,1024,926,100,152573,276980
216,15214807,1024,926,100,151985,2595
217,15239461,1024,926,100,142993,268971
218,17299434,1024,926,100,160543,269483
219,15237971,1024,926,100,145364,277452
220,17311236,1024,926,100,162489,277035
221,16259298,1024,926,100,131505,8227
222,17314363,1024,926,100,164040,276395
223,15215462,1024,926,100,120994,8739
224,16261435,1024,926,100,130835,276139
225,14228917,1024,926,100,120223,278187
226,15240382,1024,926,100,126665,23367
227,15206875,1024,926,100,136403,8355
228,16273242,1024,926,100,161379,2723
229,16258553,1024,926,100,150667,270243
230,17310513,1024,926,100,163545,270379
231,16258029,1024,926,100,152646,281708
232,16274280,1024,926,100,167725,3235
233,16240729,1024,926,100,137770,275371
234,16255350,1024,926,100,150715,77139
235,17299106,1024,926,100,151780,269955
236,16280556,1024,926,100,149271,2979
237,15214750,1024,926,100,141374,1187
238,17302364,1024,926,100,162964,281131
239,16236902,1024,926,100,163453,270507
240,16286609,1024,926,100,143376,270123
241,17300483,1024,926,100,157870,1187
242,17304204,1024,926,100,163020,276779
243,16256363,1024,926,100,150711,276852
244,16254500,1024,926,100,149558,8483
245,17309712,1024,926,100,161141,269483
246,16255821,1024,926,100,150095,271063
247,17308672,1024,926,100,156419,276395
248,16264502,1024,926,100,153133,269571
249,15211513,1024,926,100,128855,9339
250,17303048,1024,926,100,156971,269227
251,16291778,1024,926,100,151794,275883
252,14229161,1024,926,100,112806,7971
253,15230459,1024,926,100,145233,276724
254,17301022,1024,926,100,161555,14184
255,15207051,1024,926,100,123262,276611
256,16319661,1024,926,100,154529,270635
257,17288943,1024,926,100,161511,13987
258,15229179,1024,926,100,122530,8539
259,15249520,1024,926,100,153160,2467
260,16260358,1024,926,100,154063,270891
261,16249054,1024,926,100,133523,275755
262,16260556,1024,926,100,136671,154439
263,16291941,1024,926,100,171148,271275
264,16275834,1024,926,100,134516,8847
265,17311237,1024,926,100,150705,277699
266,17309976,1024,926,100,156410,278260
267,17307398,1024,926,100,165470,281324
268,17288590,1024,926,100,161202,8932
269,15225077,1024,926,100,151689,269995
270,16272467,1024,926,100,144053,273323
271,17306026,1024,926,100,162857,269483
272,16273452,1024,926,100,146471,281899
273,17297897,1024,926,100,145007,129943
274,15206886,1024,926,100,118827,276523
275,16260048,1024,926,100,132006,275883
276,17316751,1024,926,100,165500,269315
277,17308310,1024,926,100,162460,276267
278,17306800,1024,926,100,160141,9123
279,17296085,1024,926,100,148237,276011
280,17303565,1024,926,100,159975,8611
281,16285858,1024,926,100,150082,269867
282,16282022,1024,926,100,151005,1187
283,16292217,1024,926,100,149471,62340
284,15292694,1024,926,100,153764,275755
285,16260278,1024,926,100,152727,135875
286,17297350,1024,926,100,161947,276267
287,16252259,1024,926,100,161478,270891
288,15246948,1024,926,100,144603,2339
289,14228091,1024,926,100,129438,269739
290,17308657,1024,926,100,170113,8355
291,17298311,1024,926,100,160429,3235
292,17303776,1024,926,100,153009,274987
293,16283779,1024,926,100,150999,270763
294,17299729,1024,926,100,161350,270979
295,15211298,1024,926,100,140499,270083
296,16260615,1024,926,100,148422,10019
297,16272238,1024,926,100,133570,276267
298,17312565,1024,926,100,156363,2723
299,15248260,1024,926,100,143109,270251
300,15210658,1024,926,100,140749,277368
301,16257117,1024,926,100,139586,276267
302,14257040,1024,926,100,131104,270379
303,17300913,1024,926,100,138343,276139
304,17305049,1024,926,100,143221,276028
305,16262605,1024,926,100,152952,269315
306,16254892,1024,926,100,156342,2467
307,16254702,1024,926,100,152699,269611
308,16267380,1024,926,100,153994,270379
309,15225058,1024,926,100,142821,9452
310,15260449,1024,926,100,159506,270123
311,14237180,1024,926,100,124272,8739
312,16260312,1024,926,100,141286,3579
313,16286228,1024,926,100,142181,277283
314,16266963,1024,926,100,138837,8472
315,17293703,1024,926,100,156853,8611
316,15228765,1024,926,100,145214,275956
317,15223378,1024,926,100,140999,269355
318,17310173,1024,926,100,164429,8995
319,16260883,1024,926,100,158365,1955
320,16271192,1024,926,100,167363,270251
321,16259565,1024,926,100,139564,275499
322,17306931,1024,926,100,139757,274987
323,16267596,1024,926,100,151896,276267
324,16260333,1024,926,100,152590,281708
325,16257741,1024,926,100,175220,271403
326,16253802,1024,926,100,152534,270251
327,15229210,1024,926,100,143842,1403
328,16272942,1024,926,100,154380,276483
329,16266662,1024,926,100,167336,270379
330,16276418,1024,926,100,144300,274091
331,15268528,1024,926,100,130879,223235
332,17294057,1024,926,100,163689,276907
333,16261946,1024,926,100,150009,279848
334,16277680,1024,926,100,149247,269355
335,16253097,1024,926,100,133546,8227
336,16294438,1024,926,100,152109,2595
337,15215352,1024,926,100,144973,1187
338,17301294,1024,926,100,165394,273067
339,17294007,1024,926,100,163185,276139
340,16259641,1024,926,100,153730,276139
341,17286911,1024,926,100,151896,277035
342,16270840,1024,926,100,151902,1571
343,16258918,1024,926,100,155714,277620
344,16260339,1024,926,100,167731,2595
345,17298496,1024,926,100,175586,3067
346,17296238,1024,926,100,173912,276267
347,16270434,1024,926,100,147080,101107
348,17316899,1024,926,100,163695,276267
349,16256917,1024,926,100,154719,277236
350,16244810,1024,926,100,150649,269483
351,15280937,1024,926,100,121129,9123
352,15279260,1024,926,100,128589,275020
353,17315482,1024,926,100,147204,278403
354,16244839,1024,926,100,163223,275331
355,16262062,1024,926,100,152560,269472
356,16246063,1024,926,100,139030,275755
357,15217141,1024,926,100,139260,3101
358,17296186,1024,926,100,160724,9251
359,15221270,1024,926,100,154359,183187
360,16263653,1024,926,100,148781,276267
361,16286563,1024,926,100,152540,276588
362,17300564,1024,926,100,141536,8611
363,16297481,1024,926,100,131815,8227
364,16289596,1024,926,100,145715,275331
365,16261349,1024,926,100,152535,276389
366,15223580,1024,926,100,142660,275716
367,15254782,1024,926,100,138557,276651
368,15237368,1024,926,100,140109,270123
369,16288818,1024,926,100,148289,269099
370,14235311,1024,926,100,121382,280755
371,17296294,1024,926,100,188417,270891
372,16255334,1024,926,100,151399,2211
373,15229723,1024,926,100,140985,269355
374,16261366,1024,926,100,151548,275715
375,17310844,1024,926,100,153454,271531
376,15216683,1024,926,100,120371,276523
377,15250421,1024,926,100,143973,269483
378,17311315,1024,926,100,147708,278443
379,16258498,1024,926,100,152634,2339
380,15280448,1024,926,100,139071,276267
381,15218230,1024,926,100,127536,9251
382,17307748,1024,926,100,163161,1571
383,15250770,1024,926,100,124208,277123
384,17315632,1024,926,100,161071,274739
385,15222976,1024,926,100,121849,275896
386,16260656,1024,926,100,171325,270507
387,16277853,1024,926,100,161001,276395
388,16253803,1024,926,100,137654,276011
389,15220170,1024,926,100,142205,1571
390,16257288,1024,926,100,166944,63723
391,16273581,1024,926,100,137790,277439
392,16274950,1024,926,100,145070,269611
393,17317053,1024,926,100,159855,269099
394,15246613,1024,926,100,144949,276596
395,16249606,1024,926,100,140028,276483
396,16264087,1024,926,100,137445,8995
397,17303954,1024,926,100,144049,276523
398,15215643,1024,926,100,128614,277931
399,15224293,1024,926,100,143579,270251
400,16277170,1024,926,100,140630,276267
401,16255529,1024,926,100,153058,9196
402,16276899,1024,926,100,171685,270507
403,16256921,1024,926,100,163877,276355
404,15260672,1024,926,100,141454,269483
405,16257563,1024,926,100,152110,270595
406,17316048,1024,926,100,161439,277251
407,15206422,1024,926,100,134118,277028
408,16253937,1024,926,100,155107,275828
409,16253407,1024,926,100,133908,7843
410,16255342,1024,926,100,150093,277364
411,17299699,1024,926,100,152056,10275
412,15280174,1024,926,100,153826,270763
413,16285974,1024,926,100,134703,276611
414,16264036,1024,926,100,152819,277199
415,16276332,1024,926,100,161473,276139
416,15222748,1024,926,100,127138,275755
417,17315577,1024,926,100,163859,269099
418,16264505,1024,926,100,144970,267263
419,15245357,1024,926,100,138949,276267
420,16267862,1024,926,100,149929,281200
421,16253643,1024,926,100,175545,271531
422,16274981,1024,926,100,157015,8355
423,15279130,1024,926,100,122016,276907
424,16271039,1024,926,100,151555,12579
425,16255802,1024,926,100,162783,275883
426,15223579,1024,926,100,124808,276011
427,15284845,1024,926,100,144607,270123
428,15217637,1024,926,100,118686,7971
429,16258664,1024,926,100,166787,2083
430,17298362,1024,926,100,144800,276227
431,17314712,1024,926,100,162376,278448
432,17296902,1024,926,100,175949,3363
433,17298070,1024,926,100,161466,270251
434,15220090,1024,926,100,132225,8355
435,17315501,1024,926,100,162000,275948
436,16277283,1024,926,100,156877,276267
437,17299833,1024,926,100,169975,276523
438,17300107,1024,926,100,160117,2595
439,16264424,1024,926,100,131046,276651
440,15230003,1024,926,100,141654,269099
441,15224539,1024,926,100,142656,13420
442,17298052,1024,926,100,173046,276907
443,17315032,1024,926,100,144251,276139
444,17294296,1024,926,100,149143,7203
445,16290468,1024,926,100,152581,269483
446,17310994,1024,926,100,144828,276267
447,17308442,1024,926,100,162837,270251
448,17299207,1024,926,100,164719,8995
449,16259745,1024,926,100,151070,8995
450,17300330,1024,926,100,160412,2467
451,16267783,1024,926,100,150593,2467
452,16262009,1024,926,100,154466,276436
453,14237448,1024,926,100,142730,269739
454,16261761,1024,926,100,130925,276779
455,16261929,1024,926,100,152229,107059
456,16258605,1024,926,100,158021,276980
457,17310802,1024,926,100,138568,276267
458,17292332,1024,926,100,162797,276779
459,15248084,1024,926,100,139184,269099
460,15229168,1024,926,100,128928,9251
461,17300783,1024,926,100,152914,269355
462,16262601,1024,926,100,136918,277035
463,15261524,1024,926,100,124769,276907
464,16260708,1024,926,100,145988,269571
465,15246118,1024,926,100,124454,271491
466,16259396,1024,926,100,151276,269099
467,16253460,1024,926,100,133954,8483
468,15216721,1024,926,100,142865,276084
469,16254257,1024,926,100,148043,269099
470,17291579,1024,926,100,164946,277488
471,17295701,1024,926,100,158511,278067
472,16257836,1024,926,100,159675,8355
473,16265274,1024,926,100,141917,276907
474,16265670,1024,926,100,135905,8059
475,17296635,1024,926,100,141771,275069
476,14237390,1024,926,100,134867,275956
477,17296158,1024,926,100,157135,1571
478,17309688,1024,926,100,155431,2979
479,17285781,1024,926,100,149857,7715
480,17292017,1024,926,100,161962,277291
481,15219068,1024,926,100,136418,13676
482,16262376,1024,926,100,150252,1571
483,17294883,1024,926,100,163978,270251
484,15260910,1024,926,100,131135,277291
485,16258361,1024,926,100,150516,133474
486,17311227,1024,926,100,143951,8611
487,17303221,1024,926,100,141685,7715
488,16254755,1024,926,100,149308,277360
489,17297998,1024,926,100,149448,279924
490,17299741,1024,926,100,144423,274812
491,15223586,1024,926,100,145072,279404
492,14227654,1024,926,100,112653,8995
493,17293914,1024,926,100,148242,275499
494,17297467,1024,926,100,161694,277236
495,17299884,1024,926,100,178621,270763
496,16259358,1024,926,100,162691,270123
497,17294927,1024,926,100,138246,275755
498,17294763,1024,926,100,163844,269355
499,16264795,1024,926,100,154372,268971
500,16261345,1024,926,100,152619,269227
501,15229521,1024,926,100,139982,281716
502,17322667,1024,926,100,160086,269483
503,17298484,1024,926,100,160067,270379
504,17294323,1024,926,100,164562,184343
505,15220059,1024,926,100,138372,1403
506,17300225,1024,926,100,159583,280940
507,16270265,1024,926,100,158576,269995
508,15221174,1024,926,100,130447,276907
509,15220338,1024,926,100,138115,281387
510,15221171,1024,926,100,140576,1827
511,16288165,1024,926,100,147894,270211
512,17293793,1024,926,100,160918,277419
513,17286808,1024,926,100,142209,7971
514,15278288,1024,926,100,144100,270507
515,16289975,1024,926,100,149596,281284
516,16275588,1024,926,100,160061,2083
517,17294959,1024,926,100,143900,276523
518,17287299,1024,926,100,161654,271019
519,17297841,1024,926,100,158285,269099
520,16253130,1024,926,100,134364,276084
521,17295371,1024,926,100,160424,269483
522,16278775,1024,926,100,147775,2467
523,16264943,1024,926,100,152519,268971
524,17311726,1024,926,100,149103,275115
525,16267013,1024,926,100,154520,277163
526,15230740,1024,926,100,123435,8483
527,17301809,1024,926,100,162732,8676
528,16275245,1024,926,100,163946,68199
529,17294946,1024,926,100,143284,276011
530,15283609,1024,926,100,119826,275755
531,17302108,1024,926,100,162147,269099
532,16292146,1024,926,100,151027,269099
533,16288835,1024,926,100,143677,277112
534,17287210,1024,926,100,163376,9700
535,17286541,1024,926,100,162948,276779
536,17298987,1024,926,100,156869,269355
537,17314324,1024,926,100,145602,275883
538,17310597,1024,926,100,165206,10092
539,16291838,1024,926,100,137445,276139
540,17315745,1024,926,100,162630,281964
541,16251905,1024,926,100,163083,269739
542,15229301,1024,926,100,119868,8995
543,17300414,1024,926,100,149785,275499
544,17298393,1024,926,100,163726,1443
545,17315309,1024,926,100,148147,12140
546,16250378,1024,926,100,152576,276852
547,16260142,1024,926,100,152359,270635
548,15216541,1024,926,100,141384,2723
549,16263683,1024,926,100,167331,270251
550,15278230,1024,926,100,140649,3387
551,17298344,1024,926,100,161080,277291
552,16275085,1024,926,100,155870,277572
553,16259456,1024,926,100,154096,271481
554,16263644,1024,926,100,150927,269995
555,17301178,1024,926,100,154161,275883
556,16261439,1024,926,100,153424,2211
557,16272849,1024,926,100,154699,277452
558,16260495,1024,926,100,155380,270355
559,16253908,1024,926,100,147920,270379
560,17293424,1024,926,100,177919,271659
561,15279618,1024,926,100,124943,276011
562,16265264,1024,926,100,144752,276011
563,16260170,1024,926,100,147947,1827
564,16271231,1024,926,100,148530,270851
565,16288548,1024,926,100,134062,8571
566,17315902,1024,926,100,150809,279028
567,16287787,1024,926,100,146684,276907
568,16259292,1024,926,100,167983,2467
569,16252269,1024,926,100,153768,48679
570,16266900,1024,926,100,177125,271403
571,15218688,1024,926,100,143516,276139
572,15220115,1024,926,100,152423,269867
573,14234505,1024,926,100,133341,2811
574,17292994,1024,926,100,173386,276767
575,15254965,1024,926,100,124612,276139
576,15247153,1024,926,100,141574,271275
577,17297557,1024,926,100,158132,29999
578,17300345,1024,926,100,141532,275243
579,16252421,1024,926,100,152069,280940
580,17298478,1024,926,100,159940,269227
581,16247649,1024,926,100,133887,276779
582,16259530,1024,926,100,135155,275883
583,16258885,1024,926,100,155343,276292
584,15250647,1024,926,100,157367,270507
585,16269899,1024,926,100,152923,276523
586,17299369,1024,926,100,147394,276267
587,16273247,1024,926,100,154041,270123
588,14237309,1024,926,100,128643,281643
589,15229652,1024,926,100,137992,269611
590,16289160,1024,926,100,155500,277108
591,16252749,1024,926,100,169794,270891
592,16254163,1024,926,100,152364,2427
593,14235133,1024,926,100,134238,1187
594,17315518,1024,926,100,169376,276139
595,17294072,1024,926,100,139626,275371
596,16272785,1024,926,100,150853,269355
597,16240772,1024,926,100,149619,269995
598,16275445,1024,926,100,139887,7547
599,17309520,1024,926,100,157973,276355
600,16269074,1024,926,100,152576,278713
601,17307338,1024,926,100,160832,2595
602,15220361,1024,926,100,141360,269099
603,16261826,1024,926,100,148273,275832
604,17298083,1024,926,100,163814,277035
605,15279075,1024,926,100,152988,270507
606,16254977,1024,926,100,150827,1571
607,17296532,1024,926,100,155638,276651
608,15215529,1024,926,100,141165,270251
609,17309629,1024,926,100,158468,276267
610,14236032,1024,926,100,115118,278315
611,17294431,1024,926,100,161071,270635
612,16248723,1024,926,100,132155,129351
613,16263574,1024,926,100,143365,276907
614,16276499,1024,926,100,147633,8355
615,15229456,1024,926,100,145225,8172
616,17298593,1024,926,100,158812,269611
617,17303857,1024,926,100,158495,270123
618,17288669,1024,926,100,160465,8995
619,17299751,1024,926,100,153938,8995
620,17307919,1024,926,100,144366,275883
621,16285901,1024,926,100,130888,164367
622,16291913,1024,926,100,154103,8867
623,15279924,1024,926,100,140661,9196
624,14237225,1024,926,100,130949,270635
625,16248537,1024,926,100,151503,9068
626,16271248,1024,926,100,157202,270507
627,16273299,1024,926,100,150683,269483
628,16265499,1024,926,100,150892,9083
629,16273862,1024,926,100,130984,276099
630,17297010,1024,926,100,162529,276332
631,16259374,1024,926,100,157208,271275
632,17313130,1024,926,100,184083,276267
633,15223623,1024,926,100,123904,8099
634,16245228,1024,926,100,153849,269483
635,17297907,1024,926,100,154120,275499
636,16245631,1024,926,100,151886,276084
637,16258907,1024,926,100,160928,271019
638,17299634,1024,926,100,144471,276011
639,16258000,1024,926,100,129457,8355
640,16285538,1024,926,100,153178,269483
641,15219911,1024,926,100,138180,2211
642,17308473,1024,926,100,158246,277748
643,16275785,1024,926,100,138874,275755
644,17313088,1024,926,100,159218,277368
645,16259661,1024,926,100,146776,9763
646,15224325,1024,926,100,141586,2083
647,17297751,1024,926,100,137658,276651
648,16290366,1024,926,100,150090,276267
649,17308661,1024,926,100,144074,275316
650,16261588,1024,926,100,160598,8355
651,15219377,1024,926,100,138190,276651
652,15249609,1024,926,100,130365,278315
653,15249476,1024,926,100,136710,276523
654,15261018,1024,926,100,122864,8955
655,16265095,1024,926,100,150426,277236
656,15229059,1024,926,100,127332,277675
657,16252254,1024,926,100,143786,1787
658,16277258,1024,926,100,151990,270716
659,16259499,1024,926,100,153277,8476
660,16272947,1024,926,100,173035,2467
661,16276346,1024,926,100,150262,269739
662,17309757,1024,926,100,162948,13284
663,16261315,1024,926,100,165632,2555
664,16306582,1024,926,100,146839,4347
665,17325927,1024,926,100,161362,276900
666,16288975,1024,926,100,143980,276523
667,16266711,1024,926,100,140916,8995
668,17309248,1024,926,100,163489,158579
669,16259231,1024,926,100,167154,270251
670,15245908,1024,926,100,144819,270379
671,16258585,1024,926,100,138239,276267
672,16268600,1024,926,100,167396,270379
673,15218224,1024,926,100,124992,7971
674,17286682,1024,926,100,168530,9211
675,17296368,1024,926,100,159459,269099
676,15231937,1024,926,100,119013,276139
677,17297702,1024,926,100,147719,278179
678,17296270,1024,926,100,181439,271915
679,16279557,1024,926,100,133518,7971
680,16256308,1024,926,100,148285,269099
681,15206448,1024,926,100,143886,276472
682,16245099,1024,926,100,150918,269355
683,16261765,1024,926,100,152680,4603
684,17300425,1024,926,100,143736,276220
685,15230064,1024,926,100,143325,269347
686,16254997,1024,926,100,144773,277675
687,17294989,1024,926,100,177189,151175
688,16268291,1024,926,100,150560,269355
689,17308646,1024,926,100,149497,277163
690,15245323,1024,926,100,143582,271403
691,17310166,1024,926,100,161852,281452
692,16245822,1024,926,100,141523,9507
693,17298479,1024,926,100,162428,276651
694,15246447,1024,926,100,144623,271659
695,16248200,1024,926,100,167802,271491
696,17301152,1024,926,100,150226,274859
697,17297635,1024,926,100,163068,276907
698,16257726,1024,926,100,154201,254131
699,17292812,1024,926,100,137868,8227
700,16253643,1024,926,100,148039,269099
701,15248667,1024,926,100,143891,276139
702,15217266,1024,926,100,145642,268971
703,17317092,1024,926,100,162769,13796
704,16254230,1024,926,100,173769,3707
705,17297496,1024,926,100,163427,272003
706,15246387,1024,926,100,124245,9211
707,17305332,1024,926,100,157320,269483
708,17312412,1024,926,100,163539,275043
709,15228147,1024,926,100,143657,270461
710,16252980,1024,926,100,138496,276139
711,16284069,1024,926,100,155212,281924
712,16267446,1024,926,100,175565,2595
713,16245365,1024,926,100,147664,269739
714,16257750,1024,926,100,149482,9324
715,17304646,1024,926,100,150078,271363
716,16264069,1024,926,100,148432,270379
717,14229234,1024,926,100,113783,276139
718,16261807,1024,926,100,174283,270380
719,17306750,1024,926,100,159339,269867
720,17315353,1024,926,100,153710,8995
721,16288681,1024,926,100,149025,2339
722,16277119,1024,926,100,150313,275956
723,15280385,1024,926,100,124430,9507
724,15245328,1024,926,100,127676,9123
725,17287144,1024,926,100,141547,12129
726,17293697,1024,926,100,164201,277228
727,15279781,1024,926,100,121751,275755
728,16259716,1024,926,100,144577,275755
729,17293147,1024,926,100,163604,1187
730,15278016,1024,926,100,141556,269099
731,17295974,1024,926,100,164901,275824
