Index,Exec_time,addr,GPU_addr
419,15009.937500,0x7f98d0000000,0x7f97c8000000
420,14899.097656,0x7fd65a000000,0x7fd552000000
421,14902.421875,0x7f361a000000,0x7f3518000000
422,15012.049805,0x7efb22000000,0x7efa20000000
423,15013.056641,0x7f7884000000,0x7f7782000000
424,15012.402344,0x7f2024000000,0x7f1f22000000
425,15011.228516,0x7f4364000000,0x7f4262000000
426,15009.974609,0x7f0f9a000000,0x7f0e98000000
427,14900.054688,0x7fe01a000000,0x7fdf18000000
428,14903.276367,0x7fb5f4000000,0x7fb4f2000000
429,14904.336914,0x7f4c54000000,0x7f4b52000000
430,14949.552734,0x7fc2b4000000,0x7fc1ac000000
431,15009.529297,0x7f257a000000,0x7f2476000000
432,15013.237305,0x7f50a4000000,0x7f4fa2000000
433,14900.335938,0x7f4d10000000,0x7f4c0e000000
434,14901.548828,0x7f5f30000000,0x7f5e28000000
435,15015.126953,0x7f8dfe000000,0x7f8cfc000000
436,14900.893555,0x7fec14000000,0x7feb12000000
437,14900.409180,0x7f2f04000000,0x7f2e02000000
438,15009.537109,0x7efd92000000,0x7efc90000000
439,14900.650391,0x7fb88e000000,0x7fb786000000
440,15011.061523,0x7f5f82000000,0x7f5e80000000
441,15015.290039,0x7fa822000000,0x7fa720000000
442,15012.559570,0x7f933a000000,0x7f9238000000
443,14950.288086,0x7f9c44000000,0x7f9b40000000
444,14901.208984,0x7f211a000000,0x7f2016000000
445,14948.605469,0x7f7b04000000,0x7f7a02000000
446,15009.553711,0x7f4c2c000000,0x7f4b2a000000
447,15014.773438,0x7f5dc4000000,0x7f5cbc000000
448,15011.377930,0x7f2dea000000,0x7f2ce6000000
449,15011.954102,0x7f6c54000000,0x7f6b52000000
450,15008.176758,0x7f9544000000,0x7f9442000000
451,15009.485352,0x7f3e54000000,0x7f3d52000000
452,14902.696289,0x7f9920000000,0x7f981c000000
453,14951.553711,0x7f8812000000,0x7f870a000000
454,15011.605469,0x7f44ec000000,0x7f43ea000000
455,14903.763672,0x7f6640000000,0x7f6538000000
456,15011.584961,0x7f5d34000000,0x7f5c32000000
457,15009.416016,0x7efbca000000,0x7efac2000000
458,15008.716797,0x7f199a000000,0x7f1896000000
459,14900.654297,0x7f2c70000000,0x7f2b68000000
460,14949.746094,0x7fab62000000,0x7faa60000000
461,15010.469727,0x7f28c2000000,0x7f27be000000
462,14901.986328,0x7f32d4000000,0x7f31d2000000
463,14900.161133,0x7f5d3a000000,0x7f5c38000000
464,14949.106445,0x7fee40000000,0x7fed38000000
465,15009.338867,0x7f34f2000000,0x7f33f0000000
466,15012.197266,0x7f16b2000000,0x7f15aa000000
467,15011.058594,0x7f7890000000,0x7f7788000000
468,14901.498047,0x7f59a0000000,0x7f589e000000
469,14900.619141,0x7f976a000000,0x7f9662000000
470,14901.193359,0x7f8d7e000000,0x7f8c7c000000
471,15008.106445,0x7f9960000000,0x7f985c000000
472,15012.675781,0x7efddc000000,0x7efcd8000000
473,15011.680664,0x7fa122000000,0x7fa01a000000
474,14901.532227,0x7f79c4000000,0x7f78c2000000
475,15009.532227,0x7f83ea000000,0x7f82e2000000
476,14902.583984,0x7fe9ea000000,0x7fe8e2000000
477,15011.102539,0x7f2f8a000000,0x7f2e88000000
478,15010.426758,0x7f2eda000000,0x7f2dd2000000
479,15012.458984,0x7f5094000000,0x7f4f92000000
480,15015.863281,0x7f4530000000,0x7f4428000000
481,14901.682617,0x7f5d9a000000,0x7f5c98000000
482,14899.806641,0x7faeca000000,0x7fadc8000000
483,15012.323242,0x7f3a44000000,0x7f393c000000
484,15010.761719,0x7fd97e000000,0x7fd87c000000
485,14900.862305,0x7efd9a000000,0x7efc96000000
486,15010.786133,0x7ffa82000000,0x7ff97a000000
487,15014.022461,0x7f5780000000,0x7f5678000000
488,14900.310547,0x7f5f92000000,0x7f5e90000000
489,14901.559570,0x7f2c34000000,0x7f2b2c000000
490,15011.415039,0x7f51ca000000,0x7f50c8000000
491,15012.031250,0x7f7c60000000,0x7f7b58000000
492,14901.721680,0x7fdbfa000000,0x7fdaf2000000
493,15011.458008,0x7f4d80000000,0x7f4c7e000000
494,14949.380859,0x7f30c4000000,0x7f2fbc000000
495,15009.766602,0x7fbe74000000,0x7fbd72000000
496,14901.162109,0x7ff194000000,0x7ff08c000000
497,15011.019531,0x7f7a34000000,0x7f792c000000
498,14901.537109,0x7fd414000000,0x7fd312000000
499,14901.676758,0x7f8bb4000000,0x7f8ab0000000
500,15013.545898,0x7f2d64000000,0x7f2c62000000
501,14899.963867,0x7fb9ba000000,0x7fb8b2000000
502,15008.650391,0x7fb640000000,0x7fb538000000
