Index,Exec_time,addr,GPU_addr
492,3668.781738,0x7f19a0000000,0x7f1898000000
493,3669.278076,0x7f2bc8000000,0x7f2ac0000000
494,3668.453857,0x7fb56e000000,0x7fb46c000000
495,3673.346680,0x7fbd52000000,0x7fbc4a000000
496,3676.135986,0x7f92f2000000,0x7f91ea000000
497,3674.331055,0x7f1700000000,0x7f15fe000000
498,3668.746094,0x7f2306000000,0x7f21fe000000
499,3674.651123,0x7f4cde000000,0x7f4bd6000000
500,3669.989014,0x7f1122000000,0x7f1020000000
501,3668.817627,0x7fd298000000,0x7fd190000000
502,3669.184326,0x7f37be000000,0x7f36b6000000
503,3666.726074,0x7f1562000000,0x7f1460000000
