Index,Exec_time,stride,inner_cycle,out_cycle,hit_rate
642,2800587,1024,626,100,36.45
643,2801268,1024,626,100,27.22
644,2800400,1024,626,100,9.35
645,2799721,1024,626,100,8.64
646,2800985,1024,626,100,4.35
647,2799919,1024,626,100,19.80
648,2800897,1024,626,100,8.91
649,2799231,1024,626,100,10.95
650,2799927,1024,626,100,15.62
651,2801554,1024,626,100,11.24
652,2800658,1024,626,100,215.23
653,2800211,1024,626,100,8.46
654,2800540,1024,626,100,61.37
655,2800569,1024,626,100,42.27
656,2800169,1024,626,100,35.99
657,2799479,1024,626,100,58.79
658,2799130,1024,626,100,6.82
659,2800428,1024,626,100,7.93
660,2800586,1024,626,100,13.33
661,2800628,1024,626,100,11.10
662,2800839,1024,626,100,11.43
663,2799843,1024,626,100,18.37
664,2800137,1024,626,100,65.52
665,2800724,1024,626,100,34.34
666,2800734,1024,626,100,30.93
667,2799846,1024,626,100,20.65
668,2800249,1024,626,100,25.94
669,2799691,1024,626,100,31.36
670,2799494,1024,626,100,99.51
671,2799419,1024,626,100,37.62
672,2801026,1024,626,100,33.61
673,2799950,1024,626,100,92.82
674,2800886,1024,626,100,99.56
675,2800292,1024,626,100,11.36
676,2800305,1024,626,100,8.28
677,2799207,1024,626,100,42.43
678,2800342,1024,626,100,3.91
679,2802944,1024,626,100,190.68
680,2800064,1024,626,100,4.13
681,2800750,1024,626,100,22.65
682,2799355,1024,626,100,129.50
683,2799671,1024,626,100,39.38
684,2801136,1024,626,100,16.02
685,2800272,1024,626,100,123.25
686,2800799,1024,626,100,80.88
687,2800554,1024,626,100,16.87
688,2800215,1024,626,100,10.17
689,2800765,1024,626,100,21.18
690,2800275,1024,626,100,29.08
691,2799528,1024,626,100,10.27
692,2800891,1024,626,100,29.71
693,2800556,1024,626,100,38.54
694,2800333,1024,626,100,18.05
695,2800411,1024,626,100,16.13
696,2800624,1024,626,100,54.16
697,2799438,1024,626,100,70.27
698,2800803,1024,626,100,93.32
699,2800539,1024,626,100,24.05
700,2800082,1024,626,100,20.79
701,2801000,1024,626,100,45.32
702,2800228,1024,626,100,17.62
703,2799559,1024,626,100,59.69
704,2799930,1024,626,100,14.35
705,2799656,1024,626,100,4.12
706,2801093,1024,626,100,19.99
707,2801179,1024,626,100,18.03
708,2799887,1024,626,100,28.03
709,2800463,1024,626,100,5.86
710,2799370,1024,626,100,19.15
711,2800594,1024,626,100,21.59
712,2800256,1024,626,100,50.70
713,2799715,1024,626,100,43.45
714,2799561,1024,626,100,7.49
715,2803596,1024,626,100,94.13
716,2800796,1024,626,100,87.64
717,2800886,1024,626,100,97.82
718,2799645,1024,626,100,4.17
719,2801449,1024,626,100,170.70
720,2800006,1024,626,100,89.89
721,2799877,1024,626,100,11.51
722,2800409,1024,626,100,42.82
723,2800282,1024,626,100,64.80
724,2800157,1024,626,100,17.00
725,2799931,1024,626,100,6.62
726,2800221,1024,626,100,111.68
727,2800396,1024,626,100,4.42
728,2799762,1024,626,100,7.77
729,2799769,1024,626,100,7.72
730,2800351,1024,626,100,23.95
731,2800084,1024,626,100,36.48
732,2800545,1024,626,100,16.74
733,2799795,1024,626,100,21.07
734,2799922,1024,626,100,26.94
735,2800941,1024,626,100,7.19
736,2800478,1024,626,100,5.81
737,2800075,1024,626,100,6.54
738,2800103,1024,626,100,10.00
739,2799494,1024,626,100,7.11
740,2799754,1024,626,100,29.19
741,2800436,1024,626,100,21.50
742,2800628,1024,626,100,30.36
743,2800711,1024,626,100,36.92
744,2799776,1024,626,100,23.06
745,2799381,1024,626,100,19.73
746,2800636,1024,626,100,25.33
747,2800060,1024,626,100,13.12
748,2800293,1024,626,100,7.77
749,2799774,1024,626,100,7.55
750,2800736,1024,626,100,8.64
751,2799944,1024,626,100,9.93
752,2800065,1024,626,100,32.45
753,2800430,1024,626,100,12.19
754,2800873,1024,626,100,61.44
755,2799073,1024,626,100,4.76
756,2800207,1024,626,100,16.91
757,2800148,1024,626,100,4.70
758,2799949,1024,626,100,183.82
759,2800543,1024,626,100,23.15
760,2801572,1024,626,100,5.87
761,2800601,1024,626,100,136.81
762,2801302,1024,626,100,18.58
763,2799408,1024,626,100,17.15
764,2799586,1024,626,100,7.82
765,2799594,1024,626,100,6.91
766,2800879,1024,626,100,44.21
767,2801067,1024,626,100,32.17
768,2801153,1024,626,100,23.09
769,2801278,1024,626,100,2,726.26
770,2799673,1024,626,100,49.96
771,2801008,1024,626,100,12.21
772,2800990,1024,626,100,36.83
773,2801095,1024,626,100,1,855
774,2800673,1024,626,100,84.55
775,2803790,1024,626,100,7.61
776,2799588,1024,626,100,16.11
777,2800290,1024,626,100,6.49
778,2800481,1024,626,100,42.83
779,2800260,1024,626,100,91.31
780,2799599,1024,626,100,5.55
781,2800437,1024,626,100,30.53
782,2800801,1024,626,100,22.33
783,2799808,1024,626,100,52.66
784,2799969,1024,626,100,50.08
785,2801812,1024,626,100,46.84
786,2800379,1024,626,100,88.84
787,2800918,1024,626,100,29.81
788,2799841,1024,626,100,5.32
789,2799695,1024,626,100,45.83
790,2801147,1024,626,100,87.21
791,2799516,1024,626,100,30.18
792,2800233,1024,626,100,54.76
793,2800944,1024,626,100,44.67
794,2799400,1024,626,100,265.77
795,2800015,1024,626,100,11.16
796,2800243,1024,626,100,18.82
797,2799563,1024,626,100,5.77
798,2800797,1024,626,100,64.26
799,2799812,1024,626,100,141.11
800,2800280,1024,626,100,12.48
801,2801071,1024,626,100,8.13
802,2800169,1024,626,100,15.03
803,2800465,1024,626,100,135.10
804,2801087,1024,626,100,813.84
805,2800576,1024,626,100,72.57
806,2799641,1024,626,100,29.71
807,2800151,1024,626,100,8.14
808,2800232,1024,626,100,28.81
809,2799629,1024,626,100,6.07
810,2800576,1024,626,100,28.21
811,2800080,1024,626,100,2,241.74
812,2800343,1024,626,100,14.78
