ID,Exec_time
4232,348.592865
4233,348.787262
4234,349.254761
4235,349.500275
4236,349.497833
4237,348.934357
4238,348.853912
4239,349.541473
4240,347.975922
4241,349.710968
4242,349.111542
4243,348.278656
4244,349.587311
4245,349.649109
4246,348.876099
4247,349.636871
4248,348.787323
4249,349.072327
4250,349.525085
4251,349.534393
4252,348.461884
4253,348.879913
4254,348.946838
4255,349.671448
4256,349.813049
4257,347.904480
4258,350.058716
4259,349.760864
4260,349.149445
4261,348.933075
4262,349.434143
4263,348.614258
4264,349.650940
4265,349.135345
4266,348.464172
4267,348.987183
4268,349.391235
4269,348.774506
4270,349.583252
4271,349.084442
4272,349.505524
4273,349.481995
4274,349.080597
4275,349.049194
4276,348.001556
4277,348.576874
4278,349.661163
4279,349.101959
4280,348.500214
4281,349.239563
4282,349.738159
4283,348.651794
4284,349.240753
4285,348.805450
4286,349.310852
4287,348.953827
4288,349.490540
4289,348.301239
4290,347.678284
4291,348.953766
4292,349.556488
4293,348.972687
4294,347.663177
4295,349.708374
4296,349.668762
4297,348.904907
4298,348.171722
4299,349.212158
4300,348.976562
4301,349.720764
4302,349.087158
4303,349.018555
4304,348.970947
4305,349.568604
4306,348.468414
4307,348.817596
4308,348.875122
4309,348.978302
4310,349.727753
4311,348.813995
4312,349.185333
4313,348.816711
4314,348.944000
4315,350.347382
4316,349.100006
4317,348.931244
4318,349.536407
4319,349.538361
4320,348.441071
4321,349.435669
4322,349.258881
4323,349.138214
4324,348.981750
4325,349.533142
4326,348.500519
4327,349.031311
4328,348.614655
4329,349.464661
4330,349.046936
4331,348.956940
4332,349.686554
4333,349.578491
4334,347.963257
4335,348.789307
4336,349.621277
4337,349.061707
4338,348.103882
4339,349.336517
4340,348.905792
4341,349.619171
4342,349.710999
4343,348.723938
4344,349.056427
4345,349.094299
4346,349.701721
4347,349.045685
4348,347.750397
4349,349.146881
4350,348.953705
4351,348.626526
4352,348.956116
4353,349.109436
4354,348.887177
4355,349.534271
4356,349.668945
4357,347.988586
4358,349.651398
4359,349.089050
4360,349.320221
4361,349.125702
4362,349.073730
4363,348.441956
4364,349.301178
4365,348.576385
4366,349.702332
4367,348.985260
4368,348.944427
4369,348.954010
4370,349.570557
4371,348.637177
4372,349.416992
4373,349.713531
4374,349.147064
4375,348.928192
4376,348.939270
4377,349.147095
4378,349.497253
4379,349.598328
4380,348.326447
4381,347.991791
4382,349.659576
4383,349.444702
4384,348.456055
4385,348.905121
4386,349.296509
4387,348.094513
4388,347.798553
4389,348.769501
4390,348.491394
4391,348.525482
4392,348.935150
4393,349.080841
4394,348.750397
4395,349.485199
4396,349.006104
4397,348.453400
4398,349.006836
4399,349.552643
4400,349.362213
4401,349.550476
4402,348.954773
4403,348.957214
4404,349.454193
4405,348.960327
4406,349.322235
4407,349.238770
4408,348.917908
4409,349.586487
4410,348.058685
4411,348.553772
4412,349.447479
4413,349.430634
4414,349.094971
4415,349.088562
4416,349.421722
4417,348.800751
4418,349.595245
4419,349.164429
4420,348.146667
4421,349.184052
4422,348.886444
4423,349.091644
4424,349.626831
4425,348.509430
4426,349.386932
4427,348.936462
4428,349.221100
4429,349.797882
4430,349.442444
4431,348.432068
4432,349.461945
4433,348.893250
4434,348.957397
4435,348.703369
4436,349.663635
4437,348.389679
4438,349.538239
4439,348.270538
4440,349.807739
4441,349.782196
4442,349.160156
4443,348.933533
4444,349.214142
4445,349.108887
4446,349.391571
4447,349.300598
4448,348.497559
4449,349.393646
4450,349.675873
4451,349.288574
4452,348.989349
4453,348.924377
4454,348.497070
4455,349.547272
4456,348.907379
4457,348.931671
4458,349.057831
4459,348.368683
4460,349.114685
4461,349.338898
4462,348.765015
4463,349.354584
4464,349.528137
4465,348.852539
4466,348.856079
4467,348.813599
4468,348.902100
4469,349.645203
4470,349.078857
4471,349.191132
4472,349.499908
4473,349.437958
4474,348.412964
4475,348.543976
4476,348.701324
4477,349.695923
4478,349.066620
4479,348.978027
4480,348.977753
4481,349.181915
4482,349.138184
4483,349.576294
4484,349.008667
4485,348.564850
4486,350.397949
4487,349.474426
4488,348.978668
4489,348.944855
4490,349.397095
4491,349.277252
4492,349.410645
4493,348.840485
4494,348.746979
4495,349.242859
4496,349.089111
4497,348.994141
4498,348.958740
4499,347.964447
4500,349.574219
4501,349.449768
4502,349.203339
4503,348.971222
4504,349.489990
4505,348.239197
4506,349.514465
4507,348.958893
4508,348.928009
4509,349.052399
4510,349.616089
4511,348.594055
4512,349.091064
4513,349.003174
4514,350.329926
4515,349.082214
4516,348.575348
4517,348.823578
4518,349.542908
4519,348.975830
4520,349.863617
4521,348.975250
4522,348.655090
4523,349.603729
4524,349.537048
4525,347.766083
4526,349.157684
4527,348.806152
4528,349.007782
4529,349.328491
4530,349.099274
4531,348.998932
4532,348.976471
4533,349.088257
4534,349.129883
4535,348.918793
4536,348.414398
4537,348.942963
4538,348.888885
4539,348.487762
4540,349.182617
4541,349.773651
4542,349.148865
4543,350.314789
4544,349.028992
4545,348.929871
4546,348.986298
4547,349.787079
4548,348.408081
4549,349.382782
4550,349.168854
4551,349.653564
4552,349.024017
4553,348.649658
4554,348.808136
4555,349.459778
4556,348.559753
4557,349.007812
4558,348.956543
4559,349.147156
4560,349.552338
4561,349.719574
4562,348.297546
4563,349.284882
4564,349.456451
4565,349.232147
4566,348.436371
4567,349.128113
4568,348.871368
4569,349.632385
4570,349.197723
4571,348.933655
4572,349.365326
4573,348.644073
4574,349.651550
4575,348.856995
4576,348.406219
4577,348.851196
4578,349.541992
4579,348.042816
4580,349.062164
4581,349.213135
4582,348.729340
4583,348.880981
4584,349.590546
4585,348.319611
4586,349.554199
4587,349.598328
4588,349.795349
4589,348.918335
4590,348.836060
4591,348.980438
4592,348.798401
4593,348.488373
4594,349.155579
4595,347.684052
4596,349.118073
4597,349.148529
4598,349.594025
4599,348.558807
4600,350.425659
4601,349.522400
4602,349.004547
4603,348.508575
4604,348.964813
4605,349.200928
4606,349.706238
4607,348.509155
4608,348.954437
4609,349.612946
4610,347.758789
4611,349.615021
4612,349.103485
4613,348.398987
4614,349.824280
4615,349.484314
4616,348.380951
4617,348.994141
4618,348.369263
4619,349.010803
4620,349.002472
4621,349.023285
4622,348.392181
4623,349.346588
4624,348.886383
4625,349.338837
4626,349.010590
4627,347.456451
4628,349.671906
4629,349.445923
4630,348.249023
4631,349.440765
4632,349.707611
4633,348.974976
4634,348.779938
4635,349.071411
4636,349.107117
4637,349.704681
4638,349.375397
4639,348.846283
4640,349.446533
4641,349.559570
4642,349.304321
4643,349.567322
4644,349.458679
4645,349.157349
4646,349.656586
4647,348.333191
4648,349.181244
4649,348.954620
4650,348.907501
4651,349.044098
4652,349.684235
4653,348.525757
4654,349.454102
4655,349.483765
4656,349.353333
4657,349.543701
4658,347.594391
4659,348.352600
4660,349.522705
4661,349.038696
4662,349.090515
4663,348.946747
4664,349.194611
4665,349.297821
4666,349.747467
4667,347.679474
4668,349.685272
4669,349.556610
4670,348.928711
4671,348.912964
4672,349.125854
4673,349.003082
4674,349.799591
4675,349.207306
4676,348.498322
4677,349.699768
4678,349.613556
4679,349.281158
4680,348.309204
4681,349.396576
4682,349.173676
4683,349.553131
4684,348.596832
4685,348.932922
4686,349.273346
4687,348.967926
4688,349.038879
4689,348.778778
4690,348.862335
4691,348.831390
4692,349.683319
4693,349.028107
4694,347.753204
4695,349.454407
4696,348.598877
4697,349.630798
4698,347.646545
4699,348.928497
4700,349.562866
4701,349.095123
4702,348.854156
4703,348.468567
4704,348.429199
4705,349.419250
4706,348.921478
4707,348.983154
4708,348.955658
4709,349.691101
4710,349.150604
4711,349.036652
4712,349.001404
4713,348.536255
4714,350.402802
4715,349.463226
4716,348.436462
4717,349.064575
4718,348.945221
4719,349.649261
4720,349.903961
4721,348.513184
4722,349.411896
4723,349.458710
4724,349.214203
4725,349.067139
4726,349.029602
4727,348.764099
4728,349.554962
4729,349.574066
4730,349.267914
4731,349.072479
4732,349.413269
4733,349.154449
4734,349.508087
4735,348.927948
4736,348.970184
4737,349.003967
4738,349.110291
4739,349.103821
4740,348.444763
4741,348.341156
4742,349.663971
4743,349.176636
4744,348.925079
4745,348.920227
4746,349.561676
4747,349.026184
4748,349.430481
4749,348.741577
4750,348.815521
4751,349.473694
4752,349.729309
4753,348.336487
4754,348.979797
4755,349.704803
4756,349.734436
4757,350.202209
4758,348.423370
4759,349.284698
4760,349.435394
4761,348.407318
4762,348.852356
4763,349.025665
4764,348.497070
4765,349.627625
4766,349.020844
4767,348.395294
4768,349.034912
4769,349.575256
4770,349.097992
4771,349.412476
4772,349.162903
4773,348.926422
4774,349.065613
4775,348.989471
4776,348.974243
4777,349.482208
4778,348.619965
4779,349.720062
4780,348.947052
4781,348.790527
4782,348.571747
4783,349.697205
4784,348.488037
4785,348.401398
4786,348.159607
4787,349.302887
4788,349.601501
4789,349.507996
4790,348.299530
4791,349.206055
4792,349.737396
4793,349.790131
4794,349.864716
4795,348.531555
4796,348.746613
4797,349.475464
4798,349.159637
4799,349.386566
4800,349.694153
4801,348.807709
4802,349.440155
4803,348.913391
4804,348.625061
4805,349.315460
4806,349.696014
4807,347.854431
4808,349.033447
4809,348.962646
4810,348.720581
4811,349.631683
4812,349.141602
4813,349.067505
4814,350.089325
4815,348.746307
4816,349.497803
4817,348.946533
4818,348.536377
4819,349.045532
4820,349.731171
4821,348.586884
4822,349.511139
4823,349.048218
4824,349.081726
4825,349.058472
4826,348.978516
4827,348.329285
4828,350.386017
4829,349.137878
4830,349.561127
4831,348.801361
4832,348.530731
4833,349.133820
4834,349.703674
4835,348.594116
4836,349.315857
4837,349.355011
4838,348.942230
4839,348.839142
4840,349.042175
4841,348.975677
4842,349.369141
4843,349.687592
4844,348.536652
4845,349.018250
4846,348.711395
4847,349.126404
4848,349.087555
4849,349.304138
4850,348.896362
4851,348.647308
4852,349.127930
4853,349.857117
4854,348.863983
4855,348.905212
4856,349.191925
4857,349.514374
4858,347.959747
4859,349.480408
4860,349.131470
4861,349.204041
4862,349.118469
4863,349.486420
4864,348.372009
4865,349.583069
4866,349.184631
4867,349.688385
4868,349.012665
4869,348.048462
4870,349.714142
4871,349.498749
4872,348.478943
4873,348.959991
4874,349.625305
4875,348.454529
4876,349.665466
4877,349.073120
4878,348.979980
4879,349.019867
4880,349.608887
4881,348.439026
4882,349.490387
4883,349.070465
4884,349.066742
4885,349.647064
4886,348.801971
4887,348.375641
4888,349.532135
4889,349.028900
4890,349.509735
4891,348.323059
4892,349.181458
4893,349.467438
4894,349.417603
4895,348.455475
4896,349.108337
4897,349.695587
4898,349.235016
4899,348.759338
4900,348.861115
4901,348.980682
4902,348.846375
4903,348.886932
4904,348.973480
4905,349.433319
4906,348.997833
4907,349.515564
4908,349.088348
4909,348.267334
4910,348.802338
4911,349.743225
4912,348.461670
4913,349.017731
4914,349.322662
4915,348.992889
4916,349.295349
4917,349.351929
4918,348.588776
4919,347.960510
4920,349.637451
4921,349.043610
4922,348.949066
4923,349.350677
4924,349.068787
4925,349.127228
4926,348.549713
4927,348.980042
4928,349.721527
4929,349.155060
4930,349.063446
4931,349.693115
4932,348.200958
4933,348.931458
4934,349.487457
4935,349.218170
4936,349.009705
4937,349.041107
4938,349.193604
4939,349.657227
4940,348.953064
4941,349.332489
4942,350.365662
4943,348.935913
4944,349.502228
4945,348.965759
4946,348.840942
4947,348.951813
4948,349.658478
4949,348.499084
4950,348.900482
4951,349.203979
4952,349.022766
4953,349.059204
4954,349.011780
4955,348.337982
4956,349.423065
4957,349.398682
4958,349.038177
4959,348.860107
4960,349.438629
4961,349.636353
4962,349.752441
4963,348.052002
4964,347.552551
4965,349.110291
4966,348.953339
4967,349.166382
4968,349.121307
4969,348.260406
4970,349.803040
4971,348.510620
4972,349.043549
4973,349.061188
4974,349.637756
4975,349.030487
4976,349.583221
4977,348.892914
4978,348.485535
4979,349.628296
4980,349.198517
4981,348.277771
4982,348.442322
4983,348.859406
4984,349.560211
4985,350.012665
4986,348.459198
4987,348.802734
4988,349.263031
4989,349.045898
4990,349.133453
4991,348.826355
4992,348.303497
4993,349.713745
4994,348.908691
4995,348.608582
4996,349.132172
4997,349.122406
4998,347.626709
4999,349.742554
5000,348.738495
5001,348.842438
5002,349.168793
5003,349.186615
5004,348.848755
5005,349.318848
5006,348.819794
5007,349.660522
5008,349.008575
5009,348.836823
5010,349.056671
5011,349.051575
5012,348.454071
5013,349.373352
5014,348.786804
5015,349.144684
5016,349.360474
5017,349.167114
5018,348.913666
5019,349.298004
5020,349.031158
5021,349.715790
5022,349.123566
5023,348.683685
5024,349.623627
5025,349.480652
5026,348.938934
5027,349.014038
5028,349.434631
5029,349.222046
5030,349.767822
5031,349.069885
5032,347.084686
5033,349.103210
5034,349.595612
5035,348.984955
5036,348.879883
5037,348.620514
5038,349.453430
5039,349.571442
5040,349.082153
5041,349.338745
5042,350.089233
5043,348.905975
5044,349.665771
5045,348.915649
5046,348.991180
5047,349.001587
5048,349.440521
5049,347.250946
5050,349.314178
5051,348.433075
5052,349.206299
5053,348.902374
5054,349.698792
5055,349.085846
5056,349.628876
5057,349.234924
5058,349.563751
5059,348.735992
5060,348.436676
5061,349.562775
5062,349.550079
5063,348.486176
5064,348.964233
5065,349.716431
5066,349.090668
5067,349.522430
5068,348.838654
5069,348.856018
5070,349.690674
5071,349.488892
5072,349.134094
5073,348.769135
5074,348.770172
5075,349.505524
5076,349.152313
5077,348.415741
5078,348.341492
5079,349.356689
5080,346.923004
5081,349.851624
5082,349.083862
5083,349.034271
5084,350.389252
5085,350.262756
5086,348.526581
5087,349.510406
5088,349.021057
5089,349.158142
5090,347.409241
5091,348.890472
5092,348.553406
5093,349.671021
5094,346.908966
5095,349.622559
5096,348.998657
5097,349.008362
5098,348.850616
5099,350.410583
5100,348.384552
5101,348.998413
5102,349.549286
5103,348.993378
5104,349.027069
5105,349.019348
5106,349.201202
5107,348.857330
5108,349.339661
5109,349.127808
5110,349.396667
5111,347.784698
5112,349.768219
5113,349.116089
5114,348.906616
5115,349.345306
5116,349.503937
5117,347.746155
5118,348.974030
5119,349.024353
5120,349.193420
5121,349.125549
5122,349.076111
5123,348.399109
5124,349.098846
5125,349.629883
5126,348.937653
5127,349.022644
5128,349.600220
5129,349.553955
5130,349.485809
5131,348.193390
5132,349.107208
5133,349.419586
5134,349.187744
5135,349.342499
5136,349.206085
5137,348.882721
5138,349.539215
5139,349.764587
5140,348.709747
5141,349.039551
5142,349.661987
5143,348.974792
5144,348.769379
5145,349.036957
5146,348.426483
5147,349.063934
5148,349.005219
5149,349.397400
5150,348.857208
5151,348.920471
5152,349.448364
5153,349.656281
5154,348.435455
5155,349.464600
5156,349.627563
5157,348.744324
5158,348.783325
5159,349.149323
5160,348.221436
5161,349.078217
5162,349.697418
5163,349.215942
5164,348.987030
5165,349.643158
5166,349.706757
5167,349.705231
5168,348.471588
5169,348.568756
5170,349.826477
5171,349.101166
5172,349.309875
5173,347.586273
5174,348.785645
5175,349.406250
5176,349.409210
5177,348.214600
5178,349.462402
5179,348.983704
5180,349.233368
5181,348.971710
5182,349.037964
5183,348.415192
5184,350.205383
5185,348.277161
5186,348.480042
5187,348.934570
5188,349.191528
5189,349.018219
5190,349.626312
5191,348.808746
5192,348.841125
5193,349.153717
5194,348.322021
5195,349.068665
5196,349.442322
5197,348.615082
5198,349.702728
5199,349.085724
5200,348.802216
5201,348.629333
5202,349.132172
5203,349.571991
5204,349.037079
5205,347.728943
5206,349.652161
5207,349.638214
5208,349.072388
5209,347.477356
5210,347.987213
5211,349.113098
5212,349.684845
5213,349.792145
5214,348.045166
5215,349.508484
5216,349.453491
5217,348.474792
5218,348.804504
5219,349.398376
5220,349.011292
5221,349.006104
5222,349.237518
5223,349.485870
5224,349.468933
5225,348.330444
5226,348.907410
5227,349.138611
5228,348.628632
5229,349.484161
5230,348.884521
5231,348.608429
5232,349.361816
5233,348.911530
5234,349.091278
5235,348.036652
5236,349.099091
5237,349.032715
5238,348.406067
5239,349.653290
5240,349.078918
5241,347.615295
5242,348.496826
5243,349.501343
5244,348.906464
5245,348.959961
5246,348.962891
5247,349.455719
5248,348.493652
5249,349.679779
5250,349.030029
5251,348.558716
5252,349.539520
5253,348.915009
5254,348.400421
5255,349.098999
5256,349.487915
5257,349.044800
5258,348.811035
5259,349.381226
5260,349.461395
5261,349.433197
5262,349.123260
5263,348.429199
5264,349.441528
5265,349.229462
5266,349.688843
5267,348.897491
5268,348.351074
5269,349.344086
5270,350.247437
5271,347.887634
5272,348.945129
5273,348.443726
5274,348.424011
5275,348.848663
5276,349.445465
5277,347.418213
5278,349.449799
5279,348.991272
5280,349.542084
5281,348.641418
5282,348.892059
5283,349.191193
5284,349.816742
5285,347.820129
5286,349.551819
5287,349.100067
5288,348.984497
5289,348.914093
5290,348.714752
5291,348.670410
5292,349.571594
5293,349.163483
5294,349.053253
5295,348.794403
5296,349.419525
5297,349.581055
5298,349.545929
5299,348.363342
5300,349.683929
5301,349.600983
5302,349.105133
5303,349.543671
5304,348.277161
5305,348.928619
5306,349.726044
5307,347.958527
5308,347.906494
5309,349.428223
5310,349.521667
5311,348.588928
5312,348.822815
5313,349.579803
5314,348.345795
5315,349.667175
5316,348.450287
5317,349.726837
5318,349.357025
5319,348.919739
5320,349.730469
5321,349.098846
5322,348.309906
5323,349.435059
5324,349.087097
5325,348.919556
5326,348.963898
5327,350.636627
5328,348.595032
5329,349.674469
5330,348.965240
5331,349.271606
5332,348.958984
5333,349.067566
5334,349.478180
5335,349.457794
5336,348.255646
5337,349.254486
5338,349.629578
5339,348.667175
5340,348.825439
5341,349.468170
5342,349.191711
5343,349.094086
5344,349.476593
5345,348.367065
5346,349.436554
5347,349.141541
5348,349.052002
5349,348.950867
5350,347.997101
5351,348.755554
5352,349.723907
5353,348.525421
5354,348.842865
5355,349.145966
5356,348.588531
5357,348.897644
5358,349.845490
5359,348.476868
5360,349.390778
5361,349.558319
5362,348.961823
5363,347.579437
5364,349.189087
5365,349.269714
5366,349.611603
5367,348.941437
5368,348.417938
5369,349.557587
5370,349.701050
5371,349.141876
5372,349.322723
5373,348.911957
5374,349.504120
5375,349.033539
5376,348.428680
5377,349.495117
5378,349.284851
5379,348.963226
5380,348.594757
5381,348.880402
5382,348.547211
5383,348.695374
5384,349.586273
5385,348.799469
5386,348.785675
5387,348.856934
5388,349.061951
5389,349.700714
5390,349.103912
5391,349.444122
5392,348.954620
5393,349.060638
5394,348.569855
5395,348.824707
5396,348.489075
5397,349.505737
5398,349.240875
5399,348.475372
5400,348.743225
5401,349.668243
5402,348.318695
5403,349.738678
5404,349.036255
5405,349.036530
5406,349.710968
5407,349.523682
5408,348.439819
5409,349.228149
5410,349.071686
5411,349.730072
5412,349.478333
5413,348.679535
5414,349.411438
5415,349.740265
5416,349.148407
5417,349.043701
5418,349.096130
5419,348.732574
5420,349.599976
5421,349.163422
5422,348.472290
5423,349.179260
5424,348.230682
5425,348.833984
5426,349.467285
5427,349.770538
5428,349.428009
5429,349.667053
5430,349.054169
5431,348.946503
5432,349.498322
5433,348.404449
5434,349.433380
5435,348.950317
5436,348.682037
5437,348.926941
5438,349.605164
5439,348.741821
5440,349.678406
5441,349.712616
5442,349.176147
5443,349.469391
5444,349.576202
5445,348.305023
5446,348.308319
5447,348.929047
5448,349.615997
5449,348.823669
5450,348.025055
5451,349.396729
5452,349.758484
5453,349.163727
5454,349.084686
5455,348.988678
5456,349.147186
5457,349.445404
5458,348.329895
5459,348.468689
5460,349.065216
5461,349.448181
5462,348.372223
5463,349.034210
5464,349.102844
5465,348.874359
5466,349.721466
5467,348.881165
5468,348.926178
5469,350.134491
5470,348.665863
5471,349.637543
5472,349.095245
5473,349.044037
5474,349.065826
5475,349.583588
5476,348.095581
5477,348.874908
5478,349.022522
5479,349.011688
5480,348.988647
5481,348.924469
5482,348.581207
5483,349.748596
5484,349.237152
5485,349.635193
5486,348.944855
5487,347.034943
5488,348.904022
5489,349.652771
5490,348.325226
5491,348.910278
5492,349.563019
5493,349.140564
5494,349.585358
5495,348.540619
5496,348.965881
5497,349.556946
5498,349.701324
5499,348.472870
5500,349.382721
5501,347.584869
5502,349.780823
5503,349.124542
5504,348.547302
5505,349.164062
5506,349.660767
5507,349.216187
5508,349.360138
5509,348.335785
5510,348.912354
5511,349.749207
5512,349.776123
5513,348.404877
5514,349.425323
5515,348.927094
5516,349.100586
5517,349.068817
5518,348.998260
5519,347.867554
5520,349.660919
5521,347.980927
5522,349.658875
5523,348.761841
5524,348.954987
5525,349.101074
5526,349.485138
5527,348.286163
5528,349.223999
5529,349.769348
5530,348.934967
5531,348.884308
5532,348.362335
5533,348.649231
5534,349.719238
5535,348.879028
5536,348.746552
5537,348.842957
5538,349.651672
5539,349.717682
5540,349.064392
5541,349.546753
5542,348.663666
5543,349.761963
5544,348.569366
5545,348.787201
5546,349.186707
5547,348.783691
5548,349.134918
5549,349.790344
5550,348.274658
5551,349.394440
5552,348.851410
5553,349.176941
5554,348.887848
5555,350.086731
5556,348.725464
5557,349.605713
5558,348.530090
5559,349.046814
5560,348.344269
5561,349.147461
5562,348.870239
5563,349.569763
5564,348.391602
5565,348.888458
5566,348.870636
5567,348.486755
5568,348.439362
5569,349.835999
5570,349.276611
5571,349.627289
5572,348.763550
5573,348.338867
5574,349.557465
5575,349.759583
5576,349.093445
5577,348.365631
5578,348.854187
5579,349.561859
5580,349.361572
5581,348.292847
5582,349.423035
5583,348.958435
5584,348.856110
5585,348.429230
5586,348.350647
5587,348.600830
5588,349.588654
5589,348.890106
5590,348.372559
5591,349.210968
5592,348.990967
5593,348.545898
5594,349.464233
5595,348.740540
5596,349.710785
5597,349.653992
5598,349.680389
5599,348.812439
5600,349.058258
5601,349.127106
5602,349.490417
5603,348.819122
5604,348.777252
5605,349.395874
5606,349.453827
5607,349.080505
5608,349.296295
5609,349.470490
5610,348.995941
5611,349.537323
5612,349.524567
5613,348.954315
5614,349.178101
5615,348.843628
5616,348.779205
5617,349.665405
5618,348.760162
5619,349.364166
5620,349.689728
5621,347.572815
5622,349.023346
5623,349.466980
5624,348.403534
5625,349.646118
5626,349.013336
5627,348.532440
5628,349.030457
5629,349.774597
5630,348.670380
5631,349.551025
5632,348.989624
5633,349.663239
5634,349.400909
5635,348.442383
5636,347.407562
5637,349.649475
5638,348.985107
5639,349.098877
5640,348.786591
5641,348.752472
5642,349.601868
5643,349.834503
5644,349.450531
5645,348.979645
5646,349.398499
5647,348.940918
5648,349.506042
5649,349.112854
5650,349.007141
5651,349.259705
5652,348.932678
5653,349.085846
5654,348.857758
5655,349.438263
5656,349.600067
5657,348.981781
5658,349.112518
5659,348.813751
5660,349.358978
5661,349.043884
5662,349.548859
5663,348.905273
5664,348.925537
5665,349.049683
5666,349.510956
5667,348.523468
5668,348.756683
5669,349.717651
5670,349.537750
5671,348.287933
5672,349.231750
5673,348.934265
5674,349.627197
5675,349.435852
5676,348.891174
5677,348.840881
5678,348.384369
5679,349.430573
5680,349.688873
5681,348.495270
5682,348.395203
5683,349.453949
5684,349.036011
5685,349.577759
5686,348.834412
5687,348.892487
5688,349.439209
5689,349.118927
5690,349.043976
5691,348.830322
5692,348.562714
5693,349.633972
5694,348.806885
5695,348.195892
5696,349.442200
5697,348.245453
5698,349.073273
5699,349.348877
5700,349.067993
5701,347.491302
5702,349.537537
5703,349.701324
5704,348.358429
5705,349.436615
5706,349.057953
5707,349.782074
5708,349.012482
5709,348.760620
5710,347.844391
5711,349.552887
5712,348.627655
5713,349.169769
5714,347.302185
5715,349.022827
5716,349.593323
5717,349.158295
5718,348.228180
5719,349.434662
5720,349.633728
5721,348.980438
5722,348.770721
5723,348.802338
5724,349.112946
5725,349.581238
5726,348.507721
5727,348.910828
5728,348.924927
5729,349.179230
5730,349.742554
5731,349.108887
5732,348.909180
5733,349.584351
5734,349.645447
5735,348.655182
5736,348.800507
5737,349.298157
5738,348.974213
5739,349.123596
5740,349.466187
5741,348.517334
5742,348.887054
5743,349.005371
5744,349.619873
5745,348.857056
5746,348.921509
5747,349.549530
5748,349.706421
5749,348.022919
5750,348.867645
5751,349.022217
5752,349.184265
5753,349.124664
5754,349.005005
5755,348.669006
5756,349.527100
5757,349.429230
5758,348.587372
5759,348.870239
5760,349.024628
5761,348.973206
5762,349.529633
5763,349.012390
5764,347.677734
5765,349.724487
5766,347.657318
5767,347.510345
5768,348.593781
5769,349.894592
5770,349.497101
5771,349.611053
5772,347.847931
5773,349.373535
5774,349.483734
5775,348.523987
5776,349.128448
5777,349.444794
5778,348.386047
5779,349.496155
5780,349.197693
5781,346.956268
5782,349.042053
5783,349.198059
5784,348.675476
5785,348.867981
5786,348.635895
5787,349.173706
5788,349.100311
5789,348.920685
5790,349.078827
5791,349.423737
5792,348.886749
5793,349.640930
5794,348.905640
5795,348.976044
5796,349.038849
5797,349.701172
5798,347.974091
5799,349.054810
5800,348.772858
5801,349.557892
5802,349.068909
5803,349.138092
5804,348.754517
5805,349.559113
5806,349.016174
5807,349.768372
5808,348.894470
5809,348.144348
5810,349.589569
5811,349.455750
5812,348.963104
5813,349.084686
5814,349.458801
5815,349.286774
5816,349.638947
5817,348.834656
5818,348.961517
5819,347.606476
5820,348.908813
5821,349.029114
5822,349.205658
5823,348.588898
5824,349.162445
5825,348.938477
5826,349.282532
5827,348.868958
5828,349.694550
5829,348.404877
5830,349.745880
5831,348.811951
5832,348.798798
5833,349.472076
5834,349.662109
5835,348.435577
5836,349.174316
5837,349.706421
5838,348.982056
5839,348.915039
5840,348.464539
5841,348.790985
5842,349.714935
5843,348.909363
5844,349.400116
5845,348.826721
5846,348.300171
5847,349.470337
5848,349.080109
5849,349.017792
5850,348.814209
5851,349.470001
5852,348.370056
5853,348.998932
5854,349.402863
5855,348.768585
5856,349.586823
5857,348.910095
5858,349.096008
5859,349.428406
5860,348.868835
5861,349.687836
5862,347.635284
5863,349.224854
5864,349.021271
5865,349.060516
5866,348.587067
5867,349.023163
5868,348.829529
5869,349.014099
5870,349.516235
5871,349.598511
5872,348.623260
5873,349.287323
5874,349.621124
5875,349.628204
5876,349.470306
5877,348.818756
5878,349.766998
5879,349.595825
5880,349.296906
5881,348.997192
5882,349.395844
5883,349.069336
5884,348.969910
5885,349.113678
5886,348.232788
5887,348.976654
5888,349.755890
5889,348.636169
5890,349.047058
5891,349.283173
5892,348.986938
5893,349.068115
5894,349.109985
5895,349.142212
5896,348.811127
5897,349.252106
5898,349.540680
5899,348.852081
5900,348.917297
5901,348.296204
5902,348.008850
5903,348.540497
5904,349.058136
5905,348.916626
5906,349.283783
5907,349.102783
5908,349.070404
5909,348.207336
5910,349.121033
5911,348.880066
5912,349.701447
5913,349.082550
5914,348.644379
5915,349.568054
5916,349.436157
5917,348.452332
5918,349.107819
5919,349.605103
5920,349.094513
5921,348.922852
5922,348.949280
5923,348.452301
5924,349.706390
5925,349.495117
5926,348.889526
5927,349.469757
5928,349.712494
5929,349.287323
5930,348.893951
5931,349.031677
5932,349.344727
5933,349.636871
5934,348.615204
5935,349.507996
5936,347.666534
5937,348.875458
5938,349.571838
5939,349.609436
5940,349.262939
5941,349.456238
5942,349.015167
5943,349.224243
5944,349.169342
5945,349.032166
5946,348.511658
5947,349.699463
5948,348.954803
5949,349.661835
5950,348.890778
5951,348.967529
5952,349.579590
5953,349.737457
5954,348.529602
5955,349.045898
5956,349.670898
5957,349.039337
5958,348.809875
5959,348.643311
5960,349.200287
5961,349.527863
5962,349.708374
5963,348.627411
5964,348.825378
5965,349.377441
5966,349.148621
5967,349.073975
5968,347.761566
5969,349.372833
5970,349.746552
5971,348.477386
5972,349.024200
5973,348.570465
5974,349.121857
5975,348.899170
5976,349.603912
5977,348.637573
5978,349.399628
5979,349.614380
