Index,Exec_time,stride
12072,491,8
12080,508,8
12088,508,8
12096,489,8
12104,504,8
12112,505,8
12120,486,8
12128,504,8
12136,504,8
12144,486,8
12152,503,8
12160,519,8
12168,530,8
12176,490,8
12184,506,8
12192,507,8
12200,489,8
12208,510,8
12216,507,8
12224,490,8
12232,505,8
12240,504,8
12248,487,8
12256,498,8
12264,514,8
12272,546,8
12280,486,8
12288,504,8
12296,474,8
12304,475,8
12312,474,8
12320,455,8
12328,475,8
12336,519,8
12344,457,8
12352,638,8
12360,450,8
12368,449,8
12376,466,8
12384,465,8
12392,467,8
12400,448,8
12408,467,8
12416,465,8
12424,457,8
12432,456,8
12440,483,8
12448,474,8
12456,456,8
12464,474,8
12472,587,8
12480,454,8
12488,466,8
12496,482,8
12504,467,8
12512,448,8
12520,467,8
12528,478,8
12536,450,8
12544,469,8
12552,490,8
12560,519,8
12568,507,8
12576,489,8
12584,516,8
12592,609,8
12600,489,8
12608,591,8
12616,490,8
12624,491,8
12632,510,8
12640,510,8
12648,489,8
12656,493,8
12664,510,8
12672,508,8
12680,492,8
12688,509,8
12696,508,8
12704,490,8
12712,509,8
12720,595,8
12728,489,8
12736,509,8
12744,509,8
12752,490,8
12760,509,8
12768,509,8
12776,510,8
12784,489,8
12792,508,8
12800,509,8
12808,483,8
12816,482,8
12824,482,8
12832,463,8
12840,483,8
12848,482,8
12856,464,8
12864,499,8
12872,502,8
12880,465,8
12888,465,8
12896,485,8
12904,485,8
12912,467,8
12920,485,8
12928,583,8
12936,463,8
12944,605,8
12952,461,8
12960,463,8
12968,474,8
12976,482,8
12984,482,8
12992,462,8
13000,485,8
13008,518,8
13016,466,8
13024,499,8
13032,484,8
13040,466,8
13048,466,8
13056,483,8
13064,448,8
13072,468,8
13080,466,8
13088,448,8
13096,446,8
13104,468,8
13112,483,8
13120,449,8
13128,479,8
13136,477,8
13144,459,8
13152,460,8
13160,479,8
13168,480,8
13176,459,8
13184,478,8
13192,584,8
13200,449,8
13208,468,8
13216,467,8
13224,467,8
13232,449,8
13240,449,8
13248,448,8
13256,460,8
13264,480,8
13272,479,8
13280,478,8
13288,460,8
13296,476,8
13304,507,8
13312,460,8
13320,517,8
13328,498,8
13336,522,8
13344,514,8
13352,497,8
13360,514,8
13368,532,8
13376,496,8
13384,535,8
13392,611,8
13400,497,8
13408,516,8
13416,631,8
13424,497,8
13432,533,8
13440,614,8
13448,497,8
13456,523,8
13464,610,8
13472,497,8
13480,594,8
13488,501,8
13496,497,8
13504,523,8
13512,516,8
13520,497,8
13528,515,8
13536,516,8
13544,545,8
13552,495,8
13560,515,8
13568,513,8
13576,473,8
13584,474,8
13592,473,8
13600,454,8
13608,473,8
13616,481,8
13624,455,8
13632,487,8
13640,469,8
13648,476,8
13656,452,8
13664,484,8
13672,470,8
13680,451,8
13688,469,8
13696,469,8
13704,454,8
13712,456,8
13720,487,8
13728,472,8
13736,454,8
13744,472,8
13752,485,8
13760,453,8
13768,451,8
13776,473,8
13784,470,8
13792,453,8
13800,469,8
13808,471,8
13816,463,8
13824,454,8
13832,470,8
13840,472,8
13848,487,8
13856,486,8
13864,468,8
13872,484,8
13880,488,8
13888,569,8
13896,465,8
13904,500,8
13912,503,8
13920,466,8
13928,484,8
13936,498,8
13944,466,8
13952,482,8
13960,489,8
13968,542,8
13976,468,8
13984,498,8
13992,503,8
14000,468,8
14008,489,8
14016,494,8
14024,467,8
14032,483,8
14040,493,8
14048,544,8
14056,466,8
14064,503,8
14072,503,8
14080,466,8
14088,501,8
14096,502,8
14104,520,8
14112,586,8
14120,500,8
14128,531,8
14136,611,8
14144,499,8
14152,528,8
14160,611,8
14168,494,8
14176,511,8
14184,513,8
14192,495,8
14200,512,8
14208,525,8
14216,499,8
14224,520,8
14232,519,8
14240,500,8
14248,518,8
14256,526,8
14264,499,8
14272,518,8
14280,514,8
14288,521,8
14296,495,8
14304,513,8
14312,514,8
14320,494,8
14328,526,8
14336,513,8
14344,482,8
14352,484,8
14360,467,8
14368,486,8
14376,533,8
14384,465,8
14392,629,8
14400,465,8
14408,470,8
14416,487,8
14424,486,8
14432,487,8
14440,469,8
14448,486,8
14456,494,8
14464,470,8
14472,483,8
14480,485,8
14488,465,8
14496,464,8
14504,484,8
14512,484,8
14520,465,8
14528,483,8
14536,588,8
14544,469,8
14552,497,8
14560,504,8
14568,469,8
14576,469,8
14584,505,8
14592,505,8
14600,617,8
14608,498,8
14616,517,8
14624,633,8
14632,499,8
14640,594,8
14648,501,8
14656,500,8
14664,516,8
14672,514,8
14680,498,8
14688,517,8
14696,515,8
14704,521,8
14712,496,8
14720,532,8
14728,520,8
14736,502,8
14744,517,8
14752,534,8
14760,501,8
14768,518,8
14776,534,8
14784,499,8
14792,529,8
14800,612,8
14808,496,8
14816,515,8
14824,632,8
14832,497,8
14840,514,8
14848,516,8
14856,452,8
14864,472,8
14872,523,8
14880,454,8
14888,470,8
14896,479,8
14904,472,8
14912,451,8
14920,477,8
14928,490,8
14936,459,8
14944,481,8
14952,475,8
14960,473,8
14968,456,8
14976,458,8
14984,454,8
14992,452,8
15000,481,8
15008,469,8
15016,478,8
15024,451,8
15032,486,8
15040,470,8
15048,458,8
15056,477,8
15064,481,8
15072,458,8
15080,456,8
15088,476,8
15096,496,8
15104,458,8
15112,588,8
15120,470,8
15128,499,8
15136,504,8
15144,469,8
15152,469,8
15160,486,8
15168,487,8
15176,459,8
15184,481,8
15192,584,8
15200,461,8
15208,480,8
15216,479,8
15224,489,8
15232,461,8
15240,487,8
15248,485,8
15256,468,8
15264,524,8
15272,470,8
15280,468,8
15288,487,8
15296,487,8
15304,479,8
15312,458,8
15320,493,8
15328,477,8
15336,461,8
15344,480,8
15352,480,8
15360,496,8
15368,507,8
15376,489,8
15384,518,8
15392,611,8
15400,489,8
15408,510,8
15416,509,8
15424,490,8
15432,508,8
15440,506,8
15448,507,8
15456,489,8
15464,508,8
15472,509,8
15480,488,8
15488,507,8
15496,517,8
15504,492,8
15512,589,8
15520,489,8
15528,489,8
15536,509,8
15544,509,8
15552,489,8
15560,490,8
15568,507,8
15576,507,8
15584,489,8
15592,515,8
15600,508,8
15608,490,8
15616,513,8
15624,480,8
15632,462,8
15640,484,8
15648,535,8
15656,462,8
15664,480,8
15672,481,8
15680,488,8
15688,463,8
15696,483,8
15704,499,8
15712,462,8
15720,481,8
15728,483,8
15736,465,8
15744,465,8
15752,480,8
15760,481,8
15768,464,8
15776,482,8
15784,539,8
15792,462,8
15800,480,8
15808,479,8
15816,496,8
15824,464,8
15832,481,8
15840,495,8
15848,464,8
15856,527,8
15864,462,8
15872,464,8
15880,470,8
15888,523,8
15896,452,8
15904,471,8
15912,480,8
15920,454,8
15928,487,8
15936,471,8
15944,478,8
15952,453,8
15960,485,8
15968,469,8
15976,449,8
15984,469,8
15992,469,8
16000,471,8
16008,454,8
16016,471,8
16024,471,8
16032,454,8
16040,469,8
16048,488,8
16056,452,8
16064,453,8
16072,479,8
16080,472,8
16088,451,8
16096,470,8
16104,469,8
16112,464,8
16120,452,8
16128,483,8
16136,514,8
16144,506,8
16152,485,8
16160,488,8
16168,506,8
16176,579,8
16184,485,8
16192,504,8
16200,512,8
16208,495,8
16216,511,8
16224,511,8
16232,493,8
16240,510,8
16248,511,8
16256,492,8
16264,505,8
16272,506,8
16280,534,8
16288,486,8
16296,515,8
16304,612,8
16312,487,8
16320,505,8
16328,511,8
16336,495,8
16344,510,8
16352,511,8
16360,492,8
16368,510,8
16376,509,8
16384,494,8
16392,471,8
16400,475,8
16408,453,8
16416,488,8
16424,469,8
16432,516,8
16440,451,8
16448,452,8
16456,457,8
16464,459,8
16472,476,8
16480,488,8
16488,483,8
16496,456,8
16504,476,8
16512,475,8
16520,452,8
16528,473,8
16536,470,8
16544,477,8
16552,451,8
16560,483,8
16568,469,8
16576,452,8
16584,476,8
16592,493,8
16600,459,8
16608,459,8
16616,476,8
16624,490,8
16632,458,8
16640,486,8
16648,523,8
16656,610,8
16664,495,8
16672,517,8
16680,515,8
16688,495,8
16696,497,8
16704,498,8
16712,500,8
16720,518,8
16728,529,8
16736,500,8
16744,518,8
16752,520,8
16760,502,8
16768,502,8
16776,531,8
16784,545,8
16792,498,8
16800,515,8
16808,633,8
16816,498,8
16824,533,8
16832,613,8
16840,500,8
16848,533,8
16856,612,8
16864,499,8
16872,535,8
16880,612,8
16888,501,8
16896,531,8
16904,485,8
16912,486,8
16920,500,8
16928,465,8
16936,485,8
16944,496,8
16952,467,8
16960,484,8
16968,496,8
16976,468,8
16984,487,8
16992,491,8
17000,544,8
17008,470,8
17016,471,8
17024,469,8
17032,467,8
17040,486,8
17048,484,8
17056,466,8
17064,467,8
17072,484,8
17080,487,8
17088,467,8
17096,488,8
17104,488,8
17112,470,8
17120,487,8
17128,488,8
17136,522,8
17144,470,8
17152,497,8
17160,479,8
17168,476,8
17176,454,8
17184,472,8
17192,480,8
17200,453,8
17208,456,8
17216,475,8
17224,474,8
17232,456,8
17240,474,8
17248,474,8
17256,454,8
17264,455,8
17272,474,8
17280,473,8
17288,456,8
17296,476,8
17304,473,8
17312,454,8
17320,456,8
17328,453,8
17336,455,8
17344,454,8
17352,481,8
17360,474,8
17368,473,8
17376,454,8
17384,481,8
17392,473,8
17400,456,8
17408,476,8
17416,455,8
17424,454,8
17432,472,8
17440,471,8
17448,453,8
17456,471,8
17464,471,8
17472,453,8
17480,453,8
17488,468,8
17496,469,8
17504,451,8
17512,470,8
17520,484,8
17528,452,8
17536,452,8
17544,472,8
17552,473,8
17560,453,8
17568,472,8
17576,475,8
17584,453,8
17592,453,8
17600,474,8
17608,470,8
17616,451,8
17624,588,8
17632,450,8
17640,453,8
17648,468,8
17656,470,8
17664,486,8
17672,498,8
17680,464,8
17688,523,8
17696,481,8
17704,462,8
17712,481,8
17720,487,8
17728,505,8
17736,462,8
17744,479,8
17752,500,8
17760,462,8
17768,587,8
17776,481,8
17784,462,8
17792,480,8
17800,481,8
17808,502,8
17816,466,8
17824,483,8
17832,492,8
17840,462,8
17848,588,8
17856,481,8
17864,462,8
17872,481,8
17880,482,8
17888,511,8
17896,462,8
17904,480,8
17912,497,8
17920,462,8
17928,488,8
17936,510,8
17944,508,8
17952,491,8
17960,507,8
17968,510,8
17976,490,8
17984,621,8
17992,508,8
18000,490,8
18008,509,8
18016,508,8
18024,489,8
18032,508,8
18040,509,8
18048,537,8
18056,490,8
18064,508,8
18072,509,8
18080,490,8
18088,509,8
18096,509,8
18104,490,8
18112,616,8
18120,507,8
18128,488,8
18136,510,8
18144,507,8
18152,490,8
18160,741,8
18168,489,8
18176,489,8
18184,477,8
18192,459,8
18200,566,8
18208,458,8
18216,459,8
18224,474,8
18232,476,8
18240,475,8
18248,449,8
18256,517,8
18264,467,8
18272,448,8
18280,467,8
18288,466,8
18296,467,8
18304,448,8
18312,489,8
18320,478,8
18328,461,8
18336,476,8
18344,477,8
18352,475,8
18360,459,8
18368,477,8
18376,468,8
18384,448,8
18392,468,8
18400,483,8
18408,467,8
18416,448,8
18424,465,8
18432,466,8
18440,484,8
18448,464,8
18456,484,8
18464,493,8
18472,510,8
18480,463,8
18488,483,8
18496,493,8
18504,467,8
18512,533,8
18520,469,8
18528,467,8
18536,485,8
18544,485,8
18552,531,8
18560,466,8
18568,487,8
18576,482,8
18584,463,8
18592,481,8
18600,482,8
18608,462,8
18616,464,8
18624,501,8
18632,485,8
18640,467,8
18648,491,8
18656,504,8
18664,466,8
18672,486,8
18680,494,8
18688,509,8
18696,489,8
18704,518,8
18712,507,8
18720,489,8
18728,516,8
18736,508,8
18744,506,8
18752,489,8
18760,488,8
18768,488,8
18776,489,8
18784,506,8
18792,508,8
18800,491,8
18808,507,8
18816,506,8
18824,489,8
18832,506,8
18840,508,8
18848,531,8
18856,489,8
18864,507,8
18872,508,8
18880,489,8
18888,508,8
18896,509,8
18904,489,8
18912,507,8
18920,508,8
18928,490,8
18936,499,8
18944,509,8
18952,474,8
18960,490,8
18968,456,8
18976,456,8
18984,474,8
18992,474,8
19000,454,8
19008,474,8
19016,471,8
19024,448,8
19032,447,8
19040,487,8
19048,466,8
19056,449,8
19064,468,8
19072,469,8
19080,465,8
19088,456,8
19096,453,8
19104,455,8
19112,456,8
19120,473,8
19128,473,8
19136,500,8
19144,448,8
19152,485,8
19160,466,8
19168,449,8
19176,468,8
19184,466,8
19192,479,8
19200,448,8
19208,460,8
19216,481,8
19224,488,8
19232,463,8
19240,482,8
19248,498,8
19256,461,8
19264,460,8
19272,487,8
19280,487,8
19288,468,8
19296,486,8
19304,490,8
19312,469,8
19320,488,8
19328,487,8
19336,526,8
19344,463,8
19352,479,8
19360,481,8
19368,459,8
19376,479,8
19384,492,8
19392,464,8
19400,469,8
19408,470,8
19416,467,8
19424,467,8
19432,496,8
19440,502,8
19448,468,8
19456,485,8
19464,489,8
19472,470,8
19480,486,8
19488,490,8
19496,468,8
19504,487,8
19512,487,8
19520,468,8
19528,465,8
19536,485,8
19544,484,8
19552,465,8
19560,562,8
19568,484,8
19576,467,8
19584,486,8
19592,488,8
19600,481,8
19608,468,8
19616,489,8
19624,487,8
19632,468,8
19640,578,8
19648,486,8
19656,467,8
19664,485,8
19672,484,8
19680,492,8
19688,467,8
19696,467,8
19704,466,8
19712,467,8
19720,451,8
19728,479,8
19736,472,8
19744,477,8
19752,453,8
19760,484,8
19768,471,8
19776,453,8
19784,473,8
19792,492,8
19800,456,8
19808,455,8
19816,475,8
19824,473,8
19832,455,8
19840,474,8
19848,472,8
19856,454,8
19864,451,8
19872,470,8
19880,471,8
19888,451,8
19896,471,8
19904,482,8
19912,456,8
19920,456,8
19928,476,8
19936,474,8
19944,455,8
19952,475,8
19960,477,8
19968,453,8
19976,497,8
19984,626,8
19992,530,8
20000,498,8
20008,613,8
20016,530,8
20024,497,8
20032,617,8
20040,530,8
20048,497,8
20056,617,8
20064,529,8
20072,497,8
20080,615,8
20088,532,8
20096,498,8
20104,603,8
20112,529,8
20120,497,8
20128,617,8
20136,528,8
20144,496,8
20152,621,8
20160,530,8
20168,498,8
20176,616,8
20184,527,8
20192,497,8
20200,620,8
20208,529,8
20216,497,8
20224,557,8
20232,461,8
20240,480,8
20248,479,8
20256,460,8
20264,609,8
20272,463,8
20280,459,8
20288,479,8
20296,496,8
20304,487,8
20312,469,8
20320,490,8
20328,506,8
20336,469,8
20344,486,8
20352,489,8
20360,461,8
20368,462,8
20376,480,8
20384,479,8
20392,459,8
20400,571,8
20408,480,8
20416,459,8
20424,486,8
20432,496,8
20440,507,8
20448,469,8
20456,488,8
20464,487,8
20472,468,8
20480,578,8
20488,473,8
20496,474,8
20504,455,8
20512,481,8
20520,472,8
20528,506,8
20536,455,8
20544,473,8
20552,480,8
20560,450,8
20568,606,8
20576,450,8
20584,451,8
20592,451,8
20600,485,8
20608,471,8
20616,454,8
20624,473,8
20632,474,8
20640,455,8
20648,474,8
20656,475,8
20664,589,8
20672,456,8
20680,470,8
20688,475,8
20696,452,8
20704,489,8
20712,471,8
20720,475,8
20728,452,8
20736,489,8
20744,526,8
20752,499,8
20760,510,8
20768,517,8
20776,532,8
20784,499,8
20792,534,8
20800,612,8
20808,503,8
20816,503,8
20824,503,8
20832,505,8
20840,536,8
20848,521,8
20856,504,8
20864,523,8
20872,516,8
20880,497,8
20888,515,8
20896,513,8
20904,498,8
20912,514,8
20920,514,8
20928,545,8
20936,503,8
20944,522,8
20952,596,8
20960,504,8
20968,528,8
20976,610,8
20984,503,8
20992,531,8
21000,483,8
21008,483,8
21016,504,8
21024,462,8
21032,481,8
21040,499,8
21048,465,8
21056,483,8
21064,498,8
21072,466,8
21080,477,8
21088,483,8
21096,565,8
21104,466,8
21112,502,8
21120,485,8
21128,465,8
21136,530,8
21144,464,8
21152,465,8
21160,482,8
21168,490,8
21176,547,8
21184,463,8
21192,502,8
21200,483,8
21208,464,8
21216,501,8
21224,503,8
21232,467,8
21240,477,8
21248,485,8
21256,472,8
21264,569,8
21272,454,8
21280,473,8
21288,479,8
21296,456,8
21304,486,8
21312,474,8
21320,475,8
21328,455,8
21336,483,8
21344,472,8
21352,454,8
21360,473,8
21368,487,8
21376,455,8
21384,455,8
21392,474,8
21400,483,8
21408,457,8
21416,483,8
21424,474,8
21432,453,8
21440,455,8
21448,456,8
21456,455,8
21464,456,8
21472,475,8
21480,483,8
21488,456,8
21496,454,8
21504,472,8
21512,460,8
21520,578,8
21528,478,8
21536,461,8
21544,477,8
21552,491,8
21560,483,8
21568,459,8
21576,471,8
21584,471,8
21592,452,8
21600,485,8
21608,471,8
21616,479,8
21624,452,8
21632,484,8
21640,492,8
21648,458,8
21656,592,8
21664,478,8
21672,460,8
21680,476,8
21688,477,8
21696,477,8
21704,451,8
21712,470,8
21720,470,8
21728,451,8
21736,648,8
21744,452,8
21752,452,8
21760,468,8
21768,468,8
21776,485,8
21784,485,8
21792,465,8
21800,539,8
21808,483,8
21816,466,8
21824,484,8
21832,484,8
21840,504,8
21848,466,8
21856,484,8
21864,489,8
21872,463,8
21880,584,8
21888,481,8
21896,466,8
21904,485,8
21912,484,8
21920,489,8
21928,469,8
21936,485,8
21944,489,8
21952,465,8
21960,586,8
21968,481,8
21976,463,8
21984,482,8
21992,485,8
22000,507,8
22008,465,8
22016,483,8
22024,504,8
22032,488,8
22040,498,8
22048,514,8
22056,503,8
22064,486,8
22072,504,8
22080,504,8
22088,492,8
22096,583,8
22104,529,8
22112,492,8
22120,622,8
22128,528,8
22136,491,8
22144,623,8
22152,510,8
22160,488,8
22168,504,8
22176,521,8
22184,486,8
22192,522,8
22200,508,8
22208,507,8
22216,491,8
22224,517,8
22232,511,8
22240,492,8
22248,513,8
22256,511,8
22264,493,8
22272,563,8
22280,456,8
22288,475,8
22296,477,8
22304,455,8
22312,613,8
22320,457,8
22328,455,8
22336,463,8
22344,473,8
22352,481,8
22360,456,8
22368,530,8
22376,475,8
22384,457,8
22392,474,8
22400,475,8
22408,476,8
22416,458,8
22424,474,8
22432,487,8
22440,456,8
22448,487,8
22456,475,8
22464,472,8
22472,458,8
22480,483,8
22488,474,8
22496,456,8
22504,474,8
22512,479,8
22520,455,8
22528,455,8
22536,461,8
22544,480,8
22552,480,8
22560,460,8
22568,480,8
22576,487,8
22584,462,8
22592,460,8
22600,483,8
22608,486,8
22616,465,8
22624,536,8
22632,464,8
22640,464,8
22648,483,8
22656,482,8
22664,525,8
22672,461,8
22680,482,8
22688,481,8
22696,460,8
22704,480,8
22712,490,8
22720,459,8
22728,464,8
22736,482,8
22744,482,8
22752,462,8
22760,483,8
22768,501,8
22776,483,8
22784,485,8
22792,510,8
22800,510,8
22808,488,8
22816,508,8
22824,509,8
22832,492,8
22840,507,8
22848,509,8
22856,518,8
22864,485,8
22872,513,8
22880,487,8
22888,485,8
22896,509,8
22904,506,8
22912,487,8
22920,507,8
22928,510,8
22936,489,8
22944,502,8
22952,516,8
22960,545,8
22968,491,8
22976,508,8
22984,506,8
22992,487,8
23000,506,8
23008,506,8
23016,487,8
23024,504,8
23032,506,8
23040,486,8
23048,475,8
23056,457,8
23064,486,8
23072,474,8
23080,512,8
23088,455,8
23096,473,8
23104,477,8
23112,451,8
23120,469,8
23128,468,8
23136,499,8
23144,452,8
23152,483,8
23160,470,8
23168,452,8
23176,475,8
23184,475,8
23192,454,8
23200,455,8
23208,456,8
23216,456,8
23224,456,8
23232,485,8
23240,469,8
23248,481,8
23256,452,8
23264,481,8
23272,471,8
23280,451,8
23288,468,8
23296,470,8
23304,487,8
23312,483,8
23320,468,8
23328,488,8
23336,489,8
23344,468,8
23352,485,8
23360,491,8
23368,461,8
23376,468,8
23384,479,8
23392,581,8
23400,460,8
23408,480,8
23416,480,8
23424,462,8
23432,488,8
23440,488,8
23448,468,8
23456,468,8
23464,490,8
23472,487,8
23480,469,8
23488,491,8
23496,478,8
23504,463,8
23512,680,8
23520,461,8
23528,461,8
23536,469,8
23544,479,8
23552,578,8
23560,480,8
23568,481,8
23576,460,8
23584,579,8
23592,481,8
23600,462,8
23608,479,8
23616,493,8
23624,515,8
23632,471,8
23640,487,8
23648,487,8
23656,470,8
23664,574,8
23672,488,8
23680,469,8
23688,490,8
23696,479,8
23704,471,8
23712,459,8
23720,478,8
23728,479,8
23736,460,8
23744,479,8
23752,489,8
23760,472,8
23768,468,8
23776,489,8
23784,505,8
23792,471,8
23800,488,8
23808,469,8
23816,457,8
23824,458,8
23832,476,8
23840,488,8
23848,476,8
23856,459,8
23864,486,8
23872,477,8
23880,451,8
23888,473,8
23896,471,8
23904,473,8
23912,453,8
23920,487,8
23928,469,8
23936,451,8
23944,475,8
23952,479,8
23960,482,8
23968,458,8
23976,477,8
23984,478,8
23992,458,8
24000,478,8
24008,470,8
24016,473,8
24024,451,8
24032,483,8
24040,469,8
24048,451,8
24056,468,8
24064,470,8
24072,504,8
24080,505,8
24088,601,8
24096,527,8
24104,502,8
24112,612,8
24120,532,8
24128,503,8
24136,603,8
24144,529,8
24152,494,8
24160,617,8
24168,512,8
24176,494,8
24184,512,8
24192,529,8
24200,505,8
24208,524,8
24216,540,8
24224,502,8
24232,521,8
24240,521,8
24248,542,8
24256,503,8
24264,512,8
24272,512,8
24280,495,8
24288,512,8
24296,515,8
24304,494,8
24312,589,8
24320,526,8
24328,482,8
24336,489,8
24344,464,8
24352,522,8
24360,484,8
24368,465,8
24376,646,8
24384,465,8
24392,465,8
24400,484,8
24408,484,8
24416,484,8
24424,464,8
24432,490,8
24440,501,8
24448,465,8
24456,482,8
24464,486,8
24472,463,8
24480,464,8
24488,482,8
24496,482,8
24504,463,8
24512,580,8
24520,483,8
24528,465,8
24536,484,8
24544,484,8
24552,503,8
24560,467,8
24568,487,8
24576,488,8
24584,508,8
24592,491,8
24600,504,8
24608,554,8
24616,534,8
24624,489,8
24632,489,8
24640,490,8
24648,487,8
24656,505,8
24664,507,8
24672,488,8
24680,508,8
24688,506,8
24696,487,8
24704,502,8
24712,545,8
24720,537,8
24728,490,8
24736,620,8
24744,536,8
24752,489,8
24760,621,8
24768,535,8
24776,487,8
24784,617,8
24792,533,8
24800,487,8
24808,506,8
24816,514,8
24824,487,8
24832,521,8
24840,451,8
24848,472,8
24856,483,8
24864,452,8
24872,472,8
24880,470,8
24888,452,8
24896,451,8
24904,474,8
24912,473,8
24920,455,8
24928,475,8
24936,474,8
24944,454,8
24952,453,8
24960,455,8
24968,453,8
24976,453,8
24984,479,8
24992,471,8
25000,475,8
25008,451,8
25016,487,8
25024,470,8
25032,454,8
25040,473,8
25048,487,8
25056,455,8
25064,457,8
25072,475,8
25080,475,8
25088,457,8
25096,468,8
25104,487,8
25112,493,8
25120,470,8
25128,468,8
25136,487,8
25144,487,8
25152,469,8
25160,547,8
25168,479,8
25176,460,8
25184,479,8
25192,493,8
25200,507,8
25208,460,8
25216,479,8
25224,492,8
25232,469,8
25240,578,8
25248,489,8
25256,468,8
25264,629,8
25272,468,8
25280,469,8
25288,478,8
25296,488,8
25304,480,8
25312,461,8
25320,481,8
25328,479,8
25336,461,8
25344,480,8
25352,505,8
25360,508,8
25368,487,8
25376,612,8
25384,505,8
25392,487,8
25400,505,8
25408,504,8
25416,492,8
25424,512,8
25432,509,8
25440,511,8
25448,494,8
25456,512,8
25464,511,8
25472,492,8
25480,505,8
25488,526,8
25496,486,8
25504,570,8
25512,485,8
25520,487,8
25528,506,8
25536,504,8
25544,502,8
25552,493,8
25560,509,8
25568,509,8
25576,494,8
25584,511,8
25592,510,8
25600,492,8
25608,569,8
25616,478,8
25624,458,8
25632,477,8
25640,477,8
25648,458,8
25656,477,8
25664,477,8
25672,497,8
25680,451,8
25688,487,8
25696,470,8
25704,455,8
25712,471,8
25720,488,8
25728,451,8
25736,459,8
25744,478,8
25752,485,8
25760,458,8
25768,485,8
25776,476,8
25784,458,8
25792,459,8
25800,472,8
25808,469,8
25816,452,8
25824,476,8
25832,471,8
25840,452,8
25848,453,8
25856,451,8
25864,515,8
25872,495,8
25880,505,8
25888,557,8
25896,531,8
25904,495,8
25912,617,8
25920,534,8
25928,501,8
25936,614,8
25944,536,8
25952,504,8
25960,605,8
25968,532,8
25976,504,8
25984,604,8
25992,517,8
26000,497,8
26008,615,8
26016,532,8
26024,492,8
26032,618,8
26040,533,8
26048,494,8
26056,624,8
26064,532,8
26072,503,8
26080,504,8
26088,505,8
26096,502,8
26104,522,8
26112,522,8
26120,465,8
26128,464,8
26136,465,8
26144,482,8
26152,494,8
26160,464,8
26168,484,8
26176,502,8
26184,509,8
26192,466,8
26200,484,8
26208,490,8
26216,466,8
26224,485,8
26232,493,8
26240,466,8
26248,482,8
26256,529,8
26264,483,8
26272,466,8
26280,483,8
26288,483,8
26296,463,8
26304,484,8
26312,490,8
26320,466,8
26328,466,8
26336,488,8
26344,486,8
26352,468,8
26360,485,8
26368,485,8
26376,469,8
26384,453,8
26392,450,8
26400,582,8
26408,470,8
26416,451,8
26424,451,8
26432,450,8
26440,453,8
26448,473,8
26456,517,8
26464,473,8
26472,453,8
26480,481,8
26488,474,8
26496,455,8
26504,468,8
26512,476,8
26520,471,8
26528,452,8
26536,470,8
26544,488,8
26552,451,8
26560,470,8
26568,474,8
26576,497,8
26584,454,8
26592,482,8
26600,474,8
26608,457,8
26616,473,8
26624,480,8
26632,527,8
26640,498,8
26648,517,8
26656,517,8
26664,498,8
26672,602,8
26680,498,8
26688,497,8
26696,521,8
26704,525,8
26712,504,8
26720,522,8
26728,527,8
26736,533,8
26744,504,8
26752,608,8
26760,513,8
26768,499,8
26776,610,8
26784,537,8
26792,495,8
26800,613,8
26808,533,8
26816,496,8
26824,617,8
26832,535,8
26840,504,8
26848,607,8
26856,534,8
26864,502,8
26872,605,8
26880,536,8
26888,483,8
26896,469,8
26904,484,8
26912,506,8
26920,484,8
26928,464,8
26936,484,8
26944,484,8
26952,464,8
26960,481,8
26968,497,8
26976,464,8
26984,464,8
26992,467,8
27000,465,8
27008,463,8
27016,489,8
27024,485,8
27032,466,8
27040,483,8
27048,560,8
27056,485,8
27064,467,8
27072,484,8
27080,484,8
27088,464,8
27096,483,8
27104,485,8
27112,464,8
27120,463,8
27128,482,8
27136,482,8
27144,473,8
27152,456,8
27160,591,8
27168,472,8
27176,455,8
27184,478,8
27192,473,8
27200,473,8
27208,455,8
27216,487,8
27224,472,8
27232,454,8
27240,473,8
27248,487,8
27256,474,8
27264,454,8
27272,472,8
27280,473,8
27288,456,8
27296,604,8
27304,455,8
27312,454,8
27320,470,8
27328,473,8
27336,484,8
27344,455,8
27352,529,8
27360,474,8
27368,454,8
27376,476,8
27384,474,8
27392,475,8
27400,501,8
27408,520,8
27416,521,8
27424,501,8
27432,518,8
27440,518,8
27448,533,8
27456,504,8
27464,513,8
27472,511,8
27480,493,8
27488,513,8
27496,512,8
27504,494,8
27512,591,8
27520,529,8
27528,500,8
27536,558,8
27544,501,8
27552,500,8
27560,520,8
27568,519,8
27576,503,8
27584,519,8
27592,512,8
27600,533,8
27608,495,8
27616,514,8
27624,512,8
27632,494,8
27640,513,8
27648,513,8
27656,466,8
27664,586,8
27672,485,8
27680,467,8
27688,485,8
27696,486,8
27704,465,8
27712,484,8
27720,483,8
27728,466,8
27736,464,8
27744,483,8
27752,484,8
27760,464,8
27768,484,8
27776,486,8
27784,467,8
27792,485,8
27800,522,8
27808,485,8
27816,467,8
27824,485,8
27832,485,8
27840,466,8
27848,481,8
27856,486,8
27864,466,8
27872,464,8
27880,467,8
27888,465,8
27896,464,8
27904,482,8
27912,510,8
27920,524,8
27928,493,8
27936,513,8
27944,511,8
27952,491,8
27960,513,8
27968,511,8
27976,485,8
27984,511,8
27992,504,8
28000,505,8
28008,486,8
28016,504,8
28024,518,8
28032,487,8
28040,513,8
28048,513,8
